t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27
0.086799913300409,0.07941993229582991,0.2368678355387292,0.1265404286010394,0.0,0.0,0.0,0.055854219872101075,0.007282082371483521,0.07771612526966319,0.0,0.048578059050813936,0.027693622629508714,0.0,0.024832432659834636,0.0,0.0,0.0,0.01926364609441551,0.0,0.0,0.04088044099116834,0.027837073880258068,0.030201840840906106,0.0509232550872964,0.016015416895478956,0.04329367462106395,0.0
0.189097737302016,0.1491747793070716,0.11356112341707936,0.12781432369821816,0.0,0.0,0.0,0.10617233478087804,0.0069995665963328265,0.04317374855208132,0.015609811160604446,0.047628266701099126,0.032796423025519106,0.022618333866793752,0.0,0.014860820168971747,0.0,0.010162849255250864,0.04051873612922851,0.0,0.0,0.007158285600415196,0.0,0.0,0.04212819947254825,0.0,0.0,0.030524660965891643
0.12327830250136644,0.027923204889368978,0.029202252798350765,0.059707784163619534,0.0,0.007425278445735951,0.04290126625710054,0.0,0.036080038085246326,0.027416350487222352,0.0,0.11317055312055926,0.02538326500085186,0.04998387986132896,0.021966659905152473,0.013952982053564086,0.04392232434917808,0.062292830572185,0.0974107849686679,0.01603559151760339,0.0377686477104582,0.007564964303731667,0.023591382009819056,0.019137199899057305,0.04081272892163559,0.014167166825795866,0.0,0.05890456135240045
0.058833473038645924,0.03365644964521892,0.0,0.09983643606891605,0.07212790511844065,0.0,0.0,0.09666491809881259,0.0,0.14696009956142173,0.013524687290467073,0.0,0.15580126727677562,0.0421574276150588,0.0,0.01574184715599489,0.07487011466639043,0.026585016500829624,0.0,0.0,0.01723617919242849,0.0,0.0,0.0,0.0,0.09899596320049543,0.0,0.04700821557010386
0.12753864446616606,0.03899808242763793,0.11269310340694481,0.14641794232451383,0.041529156686872695,0.0,0.0,0.04279764611806779,0.03178222090817195,0.04790885222715001,0.0,0.01769321484159764,0.0,0.06191022751870704,0.026890885429422105,0.049151484939702964,0.07101229770858286,0.0,0.0,0.0,0.07789479877053908,0.026860768593700225,0.0,0.0,0.02669699986458293,0.02333505638773822,0.028888617379901844,0.0
0.06193139515910449,0.03626690264047125,0.0,0.025690382532048608,0.0750933294174125,0.0,0.0,0.03330340908602573,0.010517992452028595,0.029276622824639564,0.0,0.11168917003875946,0.012657671262264579,0.0,0.013743829933204412,0.0,0.4447509284718696,0.0,0.009799535416408375,0.0,0.0,0.0,0.021593020415879148,0.0,0.0,0.0,0.0,0.11368581034988363
0.24164771789071532,0.09357035063688164,0.08962224790524288,0.056583914725690396,0.04474189440733333,0.0,0.0,0.14108742452313394,0.0,0.048323909313115275,0.0,0.02419344128756224,0.0,0.02211333283148453,0.0,0.0,0.04619961260549727,0.0,0.0,0.0,0.0,0.03909594359339995,0.06592305028252972,0.03463444505934766,0.021399605551177564,0.030863109386888608,0.0,0.0
0.0531171368717592,0.09034700460037146,0.0,0.15819309854671382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05995694139221668,0.055702797157326255,0.08766520898611581,0.10120178975406151,0.0,0.0,0.06656890920277105,0.0,0.0,0.0,0.0,0.0,0.0,0.1349630764818,0.11711010916174286,0.0751739278451213
0.043205373514543836,0.0,0.0,0.0,0.25058105422797244,0.0,0.07330447006817446,0.0,0.05745439528656593,0.059124273648492334,0.18941141772664344,0.0,0.0,0.0,0.0,0.0,0.0,0.039576642791794875,0.04046925592566761,0.11922471509514959,0.0500509083596331,0.0,0.0,0.0,0.0,0.0,0.0,0.07759749335536223
0.028418068743924284,0.07349640765277209,0.04497048692898483,0.03702112795130825,0.0,0.0,0.1009050521325043,0.020856480069057853,0.1838353034113492,0.10440053591811471,0.0,0.02221412120512865,0.0,0.01969099790834692,0.0650863821338634,0.0,0.0,0.0,0.17872063001978986,0.034048683320402846,0.0,0.0,0.0,0.0,0.01964885548134858,0.0,0.0,0.06668686712310419
0.129410212666729,0.015305794075530087,0.06210020000068995,0.16684837110212414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05543139597500855,0.3254712087969167,0.0,0.017001432754946907,0.0,0.0,0.0,0.0,0.07324543942822645,0.014906276646463656,0.0,0.0,0.0,0.020031879151641105,0.1202477894017234,0.0
0.09241447700555404,0.0907260628706326,0.0216248372999477,0.07567867376996776,0.16632355187573397,0.13046204313970258,0.11696574929275307,0.09096534848805667,0.045548759697087604,0.0,0.0,0.043221450527253645,0.0,0.032055193850247854,0.022056203275461088,0.0,0.05053594190866817,0.0,0.0,0.0,0.0,0.021421706998933133,0.0,0.0,0.0,0.0,0.0,0.0
0.0764073163847524,0.04821010028235996,0.11387652703632363,0.059109003541699345,0.019652496514765815,0.0,0.0,0.053074153893149796,0.0,0.036772353309061645,0.0,0.009837464725021722,0.0,0.0,0.18307901780569327,0.0,0.011305754742172523,0.0801492879892776,0.03442032561046394,0.0,0.07211101010748268,0.0,0.03008049641639102,0.038655395138342416,0.09584087255314247,0.028616382466116794,0.0,0.008802041483782962
0.07513682645229547,0.047242041410920824,0.13244315975941773,0.14535119145982667,0.10799112441715629,0.0,0.009916737557139755,0.05271434941599969,0.01464114071964626,0.08374998612451957,0.0,0.010789910220745194,0.02206155507152459,0.020496214426372405,0.010979524984598383,0.0,0.010299260739638584,0.02625410195543865,0.024494472571926454,0.0,0.0,0.06325662902171478,0.0,0.0,0.009543901585231333,0.031895435623835844,0.046979303003433774,0.053763133478617754
0.06952764944427804,0.08521160544913418,0.03769291131099534,0.03743599745215972,0.049815721022550094,0.08486461000816559,0.04061308644469523,0.012043765790228315,0.02924882040804468,0.04543654380855902,0.0,0.025199930674210676,0.027312309632458773,0.04147130948439152,0.0,0.0,0.026699510520863133,0.04932378054160508,0.11469704714820377,0.0,0.1550543834602675,0.011567670758371586,0.0,0.0,0.04455363539215367,0.0,0.0,0.012229711248664147
0.09204865598046494,0.10176808774125928,0.1106888998185638,0.09288420869558042,0.03523389777537705,0.0,0.0,0.11925815512317842,0.0,0.022175312625150722,0.02405298039537151,0.09235038332165871,0.025587460757238216,0.07276264994839099,0.0,0.0,0.06333344024270703,0.01226054690572192,0.0,0.0,0.0,0.04995589239887523,0.0,0.034947722015428416,0.02163828773198872,0.0,0.0290534185230447,0.0
0.055490131359989356,0.04031470630930294,0.054400799981163234,0.07721781740130533,0.04508993680053626,0.0,0.009367934112339596,0.01478954979325817,0.032585755812601966,0.02877431886675753,0.0,0.015752267429063035,0.022288448280193676,0.0,0.02606089997138936,0.0,0.3133084124913143,0.10743034261544476,0.005171762686975034,0.010804109677856876,0.0,0.041536155662797766,0.014834670433171165,0.0,0.03270084277074814,0.0094903932913652,0.0,0.04259074425242645
0.0173310116899136,0.020802490876002496,0.03469179416651509,0.13841188219141493,0.0,0.08220086006569383,0.0,0.0,0.0,0.0,0.0,0.0,0.019562696962916275,0.1347338505138957,0.0,0.041541293095514645,0.0,0.0,0.10560559548993273,0.0,0.08398117319653357,0.0,0.0,0.0,0.0,0.0,0.23540754467621652,0.08572980707545069
0.08130191130328553,0.05711883075318758,0.05246156712882352,0.08914055208458403,0.030151847230888148,0.029151594056875025,0.023565901293461818,0.05320088752214446,0.10794002653825917,0.05510572188704707,0.0,0.025914498383150738,0.0,0.0,0.024298208045902006,0.0,0.0,0.02572001432070931,0.039824995270665624,0.0,0.047489894679993365,0.0,0.0,0.0,0.10549398897174644,0.10329683712573193,0.025693769223696056,0.023128954179848112
0.04738859927574189,0.049430056556567646,0.11073357639344746,0.06223672564077898,0.0,0.061523607317160965,0.0,0.05900479102829012,0.041374923367067565,0.05437215171722927,0.04191637439915865,0.0,0.0,0.03045720686632248,0.0,0.0,0.11627269605478101,0.0467415509992743,0.028432422804543715,0.0,0.0,0.10195360583183512,0.037222677345694906,0.0686084052214571,0.0,0.0,0.04233062918064879,0.0
0.11071955619510139,0.0,0.0697550961558074,0.0,0.13415983048485117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742045518632961,0.0,0.0,0.061387462325313315,0.0,0.1069769836238122,0.1491343105221125,0.0,0.06085563410267569,0.0,0.0,0.0,0.15380021518346354,0.0,0.05710455111563832,0.02868590510489487
0.05002204936477421,0.08618517325323566,0.07915794480582196,0.06516532515306445,0.0,0.3313685186911956,0.0,0.03671199070531114,0.0,0.035444678226175974,0.0,0.03910173761387617,0.0,0.0,0.0,0.03457246584378371,0.0,0.0,0.07633728957037213,0.0,0.08082198300901437,0.050524537856873816,0.0,0.0,0.034586305906500754,0.0,0.0,0.0
0.06905639340728278,0.008793383521780178,0.038080598413100526,0.05762917071013632,0.0664098755099843,0.10797079448051845,0.03638873052654392,0.11824564848052121,0.041419421036412565,0.0,0.0,0.0,0.0,0.0,0.0,0.2583739546018679,0.057841834549274995,0.03639817774266789,0.0,0.008535542121767246,0.0,0.07572328922691725,0.0,0.0,0.0,0.019133185671224438,0.0,0.0
0.09602339561318711,0.19883163859031952,0.2334053700422,0.12509275163446562,0.0,0.0,0.0,0.07047312239322628,0.0,0.06804036225854812,0.0,0.0750605316603509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06639261239859084,0.0,0.06668021540911187,0.0
0.03402161701966954,0.03012894432662643,0.09197335208309404,0.02278074498724149,0.38414310262345724,0.0,0.014896682641705402,0.012833918901919943,0.020080254247481416,0.08322868466591928,0.0,0.013669335816977083,0.0,0.0,0.0752330461646655,0.0,0.0,0.0,0.054934502620122026,0.01570585024457296,0.0,0.016528226913714642,0.0,0.10222647685509596,0.01209081383475098,0.0,0.0,0.015524446052985882
0.04850057772455533,0.1384610342230522,0.28343681642754953,0.06573611413927646,0.0,0.0,0.0,0.04942345673454405,0.0,0.06015276725209259,0.0,0.0,0.17111291099385972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506974561974346,0.0,0.07795401497610988,0.0,0.0,0.05452485133152577,0.0
0.08325974362739066,0.07846311788486757,0.14718490385127447,0.08890973772921232,0.0,0.017092779976331293,0.0,0.06589079113452175,0.01575920498335664,0.06759297404595768,0.13969247846845714,0.05796393369410406,0.0,0.0,0.0,0.0,0.009069782251728595,0.017803288163281236,0.017953942209715277,0.0,0.04422578771544762,0.05291940557483472,0.0,0.04485923299415038,0.015796425947741475,0.0,0.035562469747627265,0.0
0.055829000309123696,0.0847272868140085,0.1851361782222617,0.0835133664031808,0.0,0.0,0.0,0.047831117988064886,0.03858788006108329,0.09621700804016728,0.07764913656051212,0.07585487927553002,0.06593211626075884,0.0,0.033482356651845714,0.0,0.0,0.0,0.0,0.015196978367061294,0.0,0.025140714473229957,0.0,0.025771439431122672,0.02197178353051494,0.00834225654314953,0.027038708089865998,0.031777792978518765
0.06366461529670077,0.04365744114977012,0.026052458915325444,0.09697415755112258,0.15544562874495066,0.0,0.07784455153897028,0.0,0.028437461026293482,0.029263979182112213,0.019438634614635904,0.08808134184166157,0.1714387015275709,0.0,0.0,0.0,0.04351886276528287,0.0,0.020030545659895944,0.0,0.03901305701534291,0.01938753958886255,0.0,0.021098787550400757,0.03726384399169519,0.0,0.0,0.019388392039405827
0.05861133199841086,0.10098402338635884,0.09275015002870135,0.0763548586240114,0.044205075918195565,0.0,0.06990685877094706,0.043015804087923486,0.09607617618906399,0.04153088147072603,0.0,0.04581589427272739,0.0,0.06510394656037015,0.0,0.13729435372810964,0.04355423212998125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04052511809946042,0.023079892296245096,0.0,0.021191402438767666
0.05448570750071636,0.1468928777645388,0.11032933553560484,0.11344299530663536,0.0,0.0,0.0,0.01939314370227774,0.0,0.018723684690347814,0.0,0.020655529759789213,0.15123584561674927,0.060715192029017234,0.0,0.02368714553477628,0.023850105816900617,0.02984407313493405,0.035168015544768685,0.0,0.03774253863353095,0.0,0.0,0.03214467823189307,0.018270248703202863,0.0,0.038947031125090646,0.06447185136922634
0.08512776213168302,0.03212813669937366,0.07696087687242367,0.092426732476681,0.01429689198434761,0.009629204783703165,0.0,0.00878714061837863,0.022317126175395125,0.027692419094534678,0.025035767240278776,0.008743197797106677,0.013549499749243396,0.033756885877652666,0.10896898551724918,0.04096168286650137,0.008209737351102349,0.0584577180214223,0.025047470268681645,0.027816137638895667,0.019598944117860943,0.023636040997186122,0.009185841789966183,0.011804404393936638,0.09982425723152719,0.09901475207662411,0.005470458247521923,0.011551927980722515
0.11777208212231292,0.1279532972976978,0.10242923599836867,0.10120798628985206,0.0,0.0,0.0763373186225699,0.14521076527756496,0.0,0.04586490111411021,0.0,0.05059708308272599,0.0,0.015593316169927282,0.0,0.0,0.0,0.0,0.0,0.0,0.09697813872120756,0.0,0.0,0.0,0.04475417974404233,0.0,0.0,0.07530169555962028
0.0531267298838301,0.027983634591245667,0.08568553090487552,0.08082545519284833,0.014771980869253869,0.0758605733499883,0.0,0.037594910885241084,0.011585967614005278,0.06970985753243251,0.0,0.11061754096834937,0.02317803567512646,0.0,0.06127889701295333,0.0,0.0,0.012600739072239658,0.019511045666672732,0.0,0.013237559143439276,0.0,0.0,0.08118439787988922,0.03762366494614846,0.0,0.1722921508813909,0.011331327930069966
0.058103640963890764,0.022252131957233995,0.09926121585627681,0.0,0.06226026413551659,0.0,0.020095375385425763,0.0,0.027087926664169936,0.06138861795279088,0.0,0.0,0.041993275184690995,0.09078731127042093,0.0,0.0,0.05381642051345297,0.03533618576968223,0.08791378095580278,0.021186928929288276,0.0,0.09867603177244685,0.08783330329276655,0.09460774678643258,0.0,0.0,0.0,0.03739984260971123
0.14822818277244457,0.006529365861786548,0.00667196535741513,0.035170195656324364,0.04908916662750271,0.0,0.01117327891008726,0.033478644624240404,0.008757364763024347,0.016159570592927417,0.1045119128562714,0.13576648362120372,0.0,0.07744975488329131,0.0,0.0,0.0,0.05109017883293727,0.07268645518251912,0.018217291012299505,0.0204288614339537,0.021586168126643733,0.0,0.038179747664028735,0.0,0.09227167201592568,0.0,0.052553739205173186
0.4068478355896763,0.0,0.0,0.03183468532860961,0.11178049627121298,0.0,0.06139763373601275,0.0,0.04812208471117757,0.04952072492989682,0.0,0.0,0.0,0.03353183707809651,0.0,0.0,0.0,0.0,0.03389583951131865,0.0,0.0,0.07445206353857767,0.1158076169641726,0.0,0.0,0.0,0.0,0.03280918234124841
0.13082016935007437,0.0,0.029245619685150204,0.060673301236280716,0.0,0.05291853416176129,0.0,0.0946647272239999,0.0,0.0,0.0,0.0,0.0,0.06110210312251158,0.08010723778824119,0.0,0.11982393328914079,0.030819252405884595,0.0549688808591429,0.0,0.21651414984917297,0.0,0.0,0.06834209102863949,0.0,0.0,0.0,0.0
0.2139272475112275,0.0,0.0,0.10788529108345939,0.0,0.0,0.0,0.04314468490447715,0.0,0.0,0.0,0.0,0.0,0.10864775851757835,0.0,0.045070742239648326,0.0,0.0,0.0,0.0,0.48132427574360936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013962142861653,0.024055985646309452,0.022094547265630964,0.018188930500993725,0.04253976773826223,0.0,0.034707972499234775,0.010247042363765916,0.03700193070742967,0.009893310397388277,0.010227307262841276,0.01091406796875992,0.0,0.01995139217029929,0.0,0.02581251564860854,0.020750608815540424,0.0,0.010959566852326087,0.16237909962057703,0.019668152789668502,0.0,0.0,0.0,0.03520249996616126,0.45694903025719297,0.0,0.014494128667356774
0.077192312192663,0.13299800557206828,0.19928016604836152,0.2198424136312318,0.0,0.0,0.0,0.05665268584005988,0.0,0.05469701265638678,0.0,0.06034046136645219,0.0,0.10053126068681884,0.0,0.0,0.0,0.045093280094619215,0.0,0.0,0.0,0.0,0.0,0.0,0.05337240191133862,0.0,0.0,0.0
0.11121569086572734,0.08554262392414885,0.25291644428431115,0.13258782399931765,0.0,0.0,0.0,0.08749491984445279,0.0,0.09732091171559484,0.0,0.03881021652827017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013445039529100712,0.0,0.05237273181060773,0.01272185959993741,0.024916686929077322,0.03432844940036466,0.0,0.056326601569089335,0.0
0.04464147285912024,0.05358335961331243,0.2069565163371697,0.07969031329162383,0.0,0.0,0.0606511259460043,0.0,0.0,0.0,0.0,0.04868766940214709,0.1807988804404437,0.046814550894928614,0.07147751296152718,0.0,0.0,0.0,0.05594680603006535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08757303189789788,0.06317876032575966
0.08511624920076408,0.10638950465086537,0.15956057673708085,0.1688078765696157,0.0,0.0,0.0,0.0691305654170196,0.0,0.072735536572787,0.0,0.15148199068852072,0.0,0.07059999931855182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442602035222151,0.0,0.0,0.04269435001637905,0.0,0.0381400524765863,0.010917277999608083
0.033161109117934254,0.11197500064643362,0.17915882438227126,0.13244778421449827,0.0,0.0,0.028101200272615045,0.056070710611485886,0.024752212961944204,0.045329406108050564,0.0,0.014754564210892286,0.0,0.0,0.07246533382465864,0.0,0.0,0.04502945404372363,0.09579848440594937,0.0,0.0,0.014932991300819756,0.0,0.0398495506809794,0.013050721079309132,0.0,0.09312265213843476,0.0
0.14767799139717314,0.0940850637025973,0.09366368717301064,0.12701987000262238,0.0,0.0,0.0,0.08665346305547696,0.0,0.042833271863469254,0.00837624557028551,0.025092102953532525,0.05226541290537628,0.023832131687037142,0.0,0.04191413512211742,0.023492489413400125,0.0,0.0284811372380821,0.0,0.09900438255882796,0.01693036133400942,0.016112500992476887,0.0,0.022194490617222916,0.0,0.01820851585000409,0.03216274656327786
0.09383091021369683,0.05573528144996067,0.02407915443109236,0.019822721923391566,0.0,0.0,0.0,0.046095891101417034,0.0,0.010781961088834334,0.0,0.011894406566999811,0.012662538739113813,0.0,0.0,0.0,0.051399778109554026,0.12051651909574113,0.04042150406409744,0.0,0.0,0.0,0.3869312240043407,0.0,0.010520851737201515,0.057526367922677915,0.03649592173666335,0.021284967815217583
0.09565281277976402,0.058793529757653056,0.19238179939200434,0.12313729494029775,0.009100821231844648,0.020175750552785914,0.0,0.09712516099281138,0.013652706518578587,0.08867314024647074,0.013831372034638611,0.015471597721869644,0.0,0.015513941903917222,0.0,0.004565099562526779,0.011482576518064114,0.015423561570248155,0.0,0.0,0.044084137818673465,0.07187014571889849,0.0,0.022639085343704315,0.02019918599645036,0.0,0.06622627939879835,0.0
0.12293306767046734,0.15845315175188643,0.12155269098351924,0.17991756979039217,0.0,0.0,0.0,0.05637388985450655,0.010588970639315153,0.05442784081882533,0.0,0.060043517309061954,0.03533900266804198,0.04142298774422382,0.0,0.006342250021970935,0.011144276922579783,0.0,0.02726128869953163,0.0,0.006528755415240014,0.010829081344885135,0.0,0.0,0.053109748673075066,0.0,0.012946695180080275,0.030785214512397383
0.06297912512157548,0.0,0.1497742494550417,0.08219964572610913,0.16973387559006328,0.0,0.04588996848192009,0.05188356289330657,0.03823441599597252,0.030878869661734913,0.0,0.023971082492566777,0.05457572869627908,0.0,0.012676804919230341,0.0,0.11730712332034245,0.0,0.0,0.0,0.0,0.026025072720950143,0.0,0.0,0.06019425021474466,0.0,0.07367622471016279,0.0
0.05633280429279134,0.05899303265940592,0.0,0.05089036436428076,0.0,0.0,0.05463021021091652,0.0,0.0,0.0,0.29057018624363096,0.08253168574043844,0.12132424767427234,0.0,0.0,0.0,0.0838723509440558,0.0,0.0,0.0,0.0,0.08987090474330812,0.0,0.0,0.0,0.0,0.023919654214179818,0.08706455891271996
0.0306812730583119,0.1205050170813227,0.08878703828339504,0.2734558953223135,0.0,0.0,0.0,0.022517482303255166,0.0,0.02174016988370576,0.045848770223006596,0.02398324546915962,0.0,0.12155679264365528,0.05951761839770485,0.0,0.0,0.030582142903062527,0.0,0.07507547993754594,0.0,0.0,0.0,0.0,0.06407501078203466,0.021674063711526505,0.0,0.0
0.08637817578945219,0.07497496989451169,0.17087694027364922,0.08726658710206303,0.03606121966047333,0.0,0.034843889108742185,0.056409106103548434,0.027309856770168423,0.22688509339816484,0.0,0.029295160113612606,0.0,0.04439369237131402,0.0,0.0,0.0,0.0,0.01923629301836362,0.0,0.0,0.02964942677261514,0.0,0.0,0.025912182708467745,0.0,0.03188780479529475,0.018619602119558862
0.07918771372482955,0.0,0.0,0.07284150394332357,0.0,0.0,0.030645014214485546,0.28457065273531923,0.04943479984267408,0.0,0.0,0.0,0.0,0.026763880795488016,0.04933343921479587,0.08360985436176382,0.0,0.06836255766935483,0.018107051533515515,0.0,0.03905678026958952,0.044004739951114785,0.0,0.07052317627754383,0.0,0.06385179854574245,0.019707036920459473,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970859341495812,0.0,0.0,0.0,0.2050148968808728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09789916896954604,0.0
0.08476030872217546,0.0,0.0700417673339926,0.04100309288725439,0.04777095100120416,0.0,0.03724361015636943,0.0,0.029190704166236384,0.07925596870796772,0.0,0.0,0.0,0.0,0.10360896940768101,0.0,0.1421343939898836,0.053237753689870805,0.042680790619460285,0.08678358373146275,0.0,0.0,0.0,0.0,0.07461350309303993,0.03773046476796316,0.0,0.06994413772543834
0.07681582224994396,0.06337901440255296,0.0,0.0738212106254856,0.0630830290578629,0.0,0.012439783513033318,0.0,0.016768432390846695,0.05939638851592989,0.056117045943142076,0.05906434971119561,0.08300324843731718,0.043366711450929706,0.0,0.0,0.0,0.03365354114215998,0.13428674916479472,0.013115495686510903,0.041879783319821735,0.034732995172162294,0.0,0.0,0.0,0.0,0.0,0.13507639921631037
0.09049326816417382,0.08901434445463972,0.06669372033371933,0.05490438113161718,0.09744196952964092,0.0,0.015245085823165234,0.08089880865059615,0.0,0.02986355270761636,0.0,0.0329447708550226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029140339850447606,0.35344561045648804,0.0,0.059914148042873004
0.08827809318449902,0.04062721981444835,0.09290409895993053,0.10195861756739256,0.006988251364567575,0.02576563634424067,0.0,0.036977214554896255,0.0,0.04321659729700819,0.0,0.14156932136227632,0.022251435330915822,0.021579677526003888,0.0,0.04722469130587773,0.018104163493733748,0.04634690151692349,0.017181988922094892,0.0,0.04142556834491426,0.03895723770669779,0.0,0.0,0.00669470268565622,0.022373497528672723,0.03295428637634281,0.1066207988129071
0.0,0.09868322555886173,0.0,0.0,0.0,0.18597046260181016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11295002811244431,0.0,0.4794805986374996,0.0,0.0,0.12291568508938415,0.0,0.0,0.0,0.0
0.06283482052541445,0.05025025229638615,0.17001484263699393,0.08566797462696213,0.0,0.0,0.012905984461769307,0.04188657653153262,0.0,0.04204596927590557,0.0,0.06969383103796684,0.007043960358739206,0.006544167963478411,0.05491574405013755,0.0,0.0,0.017571893596460036,0.045051072814030695,0.014177373176778328,0.02525323403628313,0.013946943106948604,0.02174302581607001,0.01804946269626157,0.06101888258866789,0.0258154085149666,0.07444367922673538,0.0791249006615117
0.031589825315884425,0.03318006147297682,0.06416781750744066,0.03310038606572499,0.1813924723160713,0.0,0.011132149865027162,0.009465193889626014,0.0,0.018257342947305733,0.040310327967456344,0.010081325496824039,0.010306374802569395,0.018789654570520717,0.030927050989217334,0.07258441039346404,0.084349160198175,0.010005666801508854,0.02693577057126812,0.009520567825012054,0.0,0.0,0.019486942653550502,0.027279502596477396,0.008917143555595496,0.1904779630476125,0.035823085228301785,0.021919803922389375
