t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6645949912111002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33540500878889984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28291691069526764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170830893047323
0.12494968913757978,0.1407619375601542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437618418913191,0.0,0.17399245199696248,0.0,0.0,0.0,0.11653407941398429,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6982868891150732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10812476946968673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07128488737357913,0.0,0.12230345404166104,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5715756270030152,0.0,0.42842437299698477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3347387012819466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37712409333179364,0.28813720538625975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45023551552952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826236926173532,0.0,0.0,0.0,0.0,0.0,0.26714079185312667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15944376833290916,0.0,0.0,0.44865176647966765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043005885028889544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488985801585337,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17540769025953623,0.0,0.5270433677443763,0.0,0.04302923846974573,0.0,0.0,0.0,0.0,0.0,0.03662089203112068,0.0,0.05985977638135622,0.0,0.0,0.0692235186442664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049252738998822564,0.0,0.039562777470775856,0.0
0.0,0.0,0.21305424781239712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09177222141307728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6951735307745257,0.0,0.0,0.0,0.0,0.0,0.0
0.1140893148002819,0.1779107567969402,0.0,0.32927971364636854,0.0,0.0,0.0,0.0,0.03089680991154155,0.0,0.02756986813867605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12449858439555847,0.0,0.0,0.0,0.0,0.1957549523106333,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165517321563257,0.0,0.7834482678436742,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3924040075520933,0.0,0.0,0.0,0.05280132392003553,0.0,0.153350655553924,0.0,0.0,0.40144401297394716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14266864412561323,0.03297226251067952,0.0,0.0,0.1631354979439011,0.0,0.0,0.0,0.0,0.0,0.03762300895260813,0.0,0.0,0.0,0.0,0.10421643416713812,0.0,0.0,0.1283504556061695,0.0,0.0,0.3910336966938904,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24848245338802338,0.0,0.34149434314450794,0.0,0.0,0.0,0.054035837450244276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559873660172243,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5907466112995017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08252959392953912,0.2333505024530437,0.0,0.0,0.0,0.0,0.09337329231791544,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20589708112021043,0.1100585649385382,0.0,0.0,0.0,0.0,0.0,0.0,0.18144578308325907,0.0,0.0,0.0,0.0,0.0,0.5025985708579923,0.0,0.0,0.0
0.0,0.057309237817647185,0.0,0.6757462801331449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023217727492218,0.0,0.0,0.06671230477428565,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38122885046145744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13454791798855043,0.0,0.0,0.0,0.0,0.0,0.48422323154999214
0.0,0.5537775863339385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439656101540465,0.0,0.0,0.0,0.0,0.11748999791653404,0.0,0.0,0.19433585473412276,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2609026419864769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26497154170074294,0.0,0.0,0.0,0.0,0.0,0.2774545053574413,0.0,0.0,0.0,0.19667131095533888,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38123308504951786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09266950160644434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19300827850858887,0.0,0.0,0.0,0.3330891348354489,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07248912655068665,0.0,0.0,0.0,0.0,0.0,0.0,0.16811979229233373,0.0,0.20174501843271755,0.5576460627242621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739519124092944,0.0,0.0,0.12604808759070563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0741762557745153,0.05726558797993633,0.0,0.056449116255131576,0.0,0.0,0.47800792747088117,0.0,0.11252405766767871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05913201517642119,0.0,0.16244503967543575,0.0,0.0
0.0,0.0,0.0,0.19728941864501945,0.0,0.0,0.0,0.0,0.0,0.0,0.3225330887823478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4801774925726327,0.0,0.0,0.0
0.0,0.11945414365081589,0.0,0.0,0.0,0.0,0.0,0.33158632808702315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12738542425242155,0.42157410400973955,0.0,0.0,0.0
0.0,0.0,0.4882597690089803,0.0,0.16392372658653565,0.0,0.0,0.0,0.0,0.0,0.3478165044044841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2096817745690152,0.0,0.3549407996374727,0.0,0.0,0.0,0.0,0.0,0.435377425793512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6422579596307102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588483558031836,0.0,0.0,0.25185720478897144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7414765140355611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25852348596443886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25587772538301184,0.07295911898824681,0.04280504512229878,0.0,0.0,0.0,0.0552233367200754,0.0,0.0314976706544577,0.0,0.13458252873282717,0.0,0.0,0.0,0.0,0.0,0.14967342933121358,0.0,0.0,0.12741732846842876,0.10039045932222782,0.029573357277212182,0.0,0.0,0.0,0.0
0.2819305608268583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180694391731417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.36998219026340984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300178097365902,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.17565091300907956,0.19139116924121408,0.0,0.0,0.14139647350937312,0.0,0.0,0.0,0.0,0.12094073047453315,0.0,0.0,0.0,0.0,0.0,0.0,0.1801371889433392,0.0,0.0,0.0422451656913873,0.1482383591310736,0.0,0.0,0.0,0.0
0.0,0.28363373654986024,0.0,0.0,0.0,0.20289555324811862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07598321305774008,0.0,0.0,0.0,0.0,0.0,0.15392578010720243,0.1257050527947042,0.0,0.15785666424237452,0.0,0.0
0.0,0.08862435783086638,0.0,0.12975472077927142,0.023191126266498094,0.0,0.0,0.0,0.021583933894265626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243503392243128,0.0,0.0,0.042795916112732785,0.06969960589205289,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033856555111113,0.0,0.0,0.0,0.7896614344488889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5369250193534144,0.0,0.0,0.0,0.0,0.0,0.0,0.2906283732346974,0.0,0.1724466074118881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24585927175974195,0.0,0.0,0.0,0.0,0.40056828106598674,0.0,0.0,0.0,0.17998481993518195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17358762723908944,0.0,0.0
0.0,0.0,0.34658973676338767,0.0,0.0,0.0,0.4709372192808811,0.0,0.0,0.18247304395573122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22010151996643285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266050261028535,0.0,0.0,0.0,0.0,0.0,0.2532934539307137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16811414855637027,0.3167352072933827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16437426222469456,0.35077638192555244,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
