t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41
0.08281257943560001,0.04465445669712443,0.14670016423886661,0.07191630982957113,0.16717186965355008,0.0,0.0,0.0,0.07324971689251278,0.06481597805253911,0.0,0.0,0.024250118481456834,0.06780416502570376,0.0,0.0,0.0,0.0,0.010676593646213123,0.01610492255898922,0.0,0.0,0.0,0.06674382886197863,0.0,0.0,0.0,0.00985079266468586,0.0,0.017260986557703938,0.0,0.0,0.06447355820357104,0.07151395919993345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052047123693332746,0.0,0.0603394386252913,0.04519889488744326,0.0464971265997249,0.0,0.013799935436528556,0.0,0.04603693184766688,0.040736386307448205,0.0,0.06638597418928054,0.0,0.042614440801959544,0.0,0.0,0.0,0.31659865006775917,0.0,0.0,0.0,0.0,0.0,0.0419480269811845,0.0,0.01344749019019871,0.0,0.0,0.0,0.0,0.0,0.0,0.040521177840863086,0.0,0.10847401062452686,0.0,0.0,0.06535439190679178,0.0,0.0,0.0,0.0
0.01598425298599014,0.0,0.01853091551614084,0.04613626944898469,0.014279786892177895,0.00638096484678936,0.0,0.03177069976019732,0.12456353971959665,0.03219766520665942,0.02569640368653409,0.030730853655827537,0.07092940493665056,0.05702785355000005,0.0637731211622661,0.0,0.0,0.021754740316107298,0.0,0.0,0.0,0.020375504437895365,0.0,0.026126705911368446,0.0,0.0,0.0,0.0,0.01488421099373454,0.0,0.0,0.0,0.2327688990305025,0.05580039679017382,0.035973507027556195,0.0,0.04750612886825856,0.0,0.0,0.0,0.006808175256588768,0.0
0.029178268834315242,0.07411654500388547,0.03382704435107809,0.06514693156530005,0.026066871013734,0.0,0.0,0.0,0.26143189778286946,0.08917102488584153,0.0,0.04113461473277387,0.013001631581999117,0.023890188769506774,0.012247343704374851,0.0,0.0,0.0,0.08036486456519905,0.0,0.0,0.0,0.0,0.023516588842409012,0.02234394637555789,0.08441011926636113,0.0,0.0,0.0,0.0,0.0,0.0,0.05080720469449177,0.023397233523730524,0.0,0.0,0.022842557634962356,0.0,0.0,0.02310512287160978,0.0,0.0
0.07327174915959007,0.01728554647576019,0.1000921056779392,0.06363083785372878,0.21506065285888096,0.0,0.0,0.0,0.06481062320167176,0.05734853470048455,0.0,0.07117176142144928,0.0,0.059992452905084655,0.0,0.0,0.0,0.014364338185035606,0.0,0.04272767322955746,0.032846149425870226,0.0,0.0,0.05905427798114418,0.0,0.0,0.0,0.0,0.03422523848054401,0.0,0.0,0.0,0.057045565013368785,0.037072493429890274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.026083044669869715,0.022668660295687853,0.0,0.0,0.0,0.07889842517815844,0.010494359921522365,0.0,0.0,0.08941214519641845,0.12262380217249362,0.011018460171734468,0.08024106509910252,0.0,0.0,0.045735043490639664,0.0,0.05181201348595965,0.022650976399017735,0.0,0.0,0.0,0.13580320570181462,0.0,0.04124821529782242,0.022216658414845512,0.0,0.05148570017038015,0.0,0.0,0.0,0.0960248536795074,0.0,0.0,0.0,0.0,0.06949572129853224,0.0,0.02208764935649323,0.0
0.0,0.0,0.18445091100024458,0.0,0.0,0.09733477685398549,0.0,0.0,0.07559377000452627,0.0,0.0,0.09745555109843744,0.0,0.0,0.10904487521863022,0.0,0.0,0.0,0.0,0.0,0.0,0.14063269569715053,0.13356433460273476,0.0,0.0,0.0,0.0,0.0,0.13422691651236315,0.0,0.0,0.0,0.0,0.027696169011927636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05856285198942836,0.05388431902950652,0.06656164013848938,0.030122786472171943,0.11433229366501413,0.0,0.0,0.0,0.029953748426698398,0.04326254293361163,0.011789248584109393,0.0,0.0,0.019373408924642118,0.0,0.0,0.0,0.0,0.0,0.0,0.009566962054452162,0.0,0.0,0.03679706711933565,0.0,0.0,0.0,0.0,0.0,0.07805329215135956,0.0,0.36763033536305206,0.01842176815290016,0.06168773499522841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2910311554423656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007685236711179,0.12131574151960352,0.0,0.0,0.0,0.0,0.1464876724474702,0.0,0.0,0.0,0.0,0.0,0.04683032097486306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03868093399204414,0.05488565195253563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03741969496029955,0.1920969651722776,0.02386638592221088,0.017877764414417564,0.09416677162415787,0.0,0.0,0.033390662591159886,0.01820923772549656,0.01611268415550547,0.0,0.01576953636862362,0.02190052878468408,0.016855521251277903,0.0,0.0,0.0,0.0,0.0,0.017005899672324944,0.08593373572830935,0.0,0.0,0.01659193097279882,0.0,0.0,0.12592240839195779,0.01736478137433768,0.05204399214120421,0.0,0.0,0.016538085828441778,0.016027561581708528,0.0,0.0,0.0,0.0,0.0,0.03183641316148329,0.05081116670019402,0.0,0.0822582714771286
0.0,0.0,0.0,0.047839356857814694,0.0,0.0,0.309455597403828,0.054587254747312165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045817702340213554,0.0,0.0,0.04780203721772995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17716637944153896,0.0429235423490659,0.0,0.2744081296424967,0.0,0.0,0.0,0.0
0.007925279489811567,0.05782114591866587,0.05109171660333273,0.008585179215148012,0.007832631977564036,0.007397628575306584,0.0,0.024413283192945695,0.01799551654042028,0.0,0.0452841948694997,0.014831295185062895,0.010311032563921272,0.0,0.0,0.0,0.02731762517020464,0.0,0.01569499190779124,0.008006582262193996,0.32662156227877065,0.010688352939590036,0.018223295696475305,0.0,0.05143718134656296,0.008386913663130525,0.04620050867525463,0.02866466339423301,0.018723045072490535,0.024867573693901975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10184018474240698,0.0,0.059838615025314706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016262365046012587,0.0,0.0,0.0,0.08587765683528834,0.0,0.08493771629722986,0.0,0.0,0.0,0.0,0.016142863042172564,0.04465460110637085,0.0641416030976692,0.0,0.0,0.0,0.0,0.0,0.0,0.3578300550085497,0.0,0.033309920133233736,0.0,0.0,0.1353520354522387,0.06790434172802298,0.0935868422532113,0.0,0.0,0.0,0.0
0.07842027552799373,0.03700027180540257,0.24070315703851095,0.06810193415334076,0.14727432270197896,0.0,0.0,0.0,0.06936461851819829,0.061378197517072464,0.0470093876092224,0.0,0.0,0.06420789377048969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06320379687267136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061053939305514004,0.040845478577007585,0.021436726602597145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04654011187724912,0.0,0.035510723812103906,0.05965173718181618,0.027364301994801495,0.010683468703276636,0.019451959828744793,0.06551274045417206,0.02709347002963199,0.02397401428028252,0.0,0.0,0.01676969693205485,0.0250792793602715,0.024564876131665882,0.0,0.0,0.26414760890847555,0.0,0.0,0.04143742725126328,0.007880383751026069,0.0,0.049232220787107685,0.0,0.0,0.0,0.0,0.008718009431391463,0.0,0.0,0.0,0.07910998498750911,0.01823212328395435,0.08443564949455741,0.027578629711942835,0.037031581806701276,0.0,0.0,0.0,0.0,0.0
0.06214781765852261,0.0,0.039888023557220556,0.029879207117365993,0.03073741691019817,0.0,0.0,0.009540433285063581,0.03043320030611286,0.026929218661746974,0.0,0.044876341009405754,0.01220082519582618,0.02817072643221226,0.0,0.0,0.03911519521496813,0.04482651943628497,0.0,0.207180659846335,0.018650596170153383,0.018530466101074512,0.024638744975761556,0.06764388664289447,0.0,0.0,0.037668978099506846,0.010458422334591997,0.010083360977236801,0.023441303134377388,0.03067648501929969,0.0,0.026786952830634946,0.0,0.0779770496378768,0.0,0.0,0.008811802069541352,0.0,0.00888812095476165,0.0298182464210256,0.0
0.07234818569986123,0.0,0.083874931041524,0.06282879453652017,0.06463340355881728,0.0,0.007895412167145888,0.0,0.1420189040338091,0.08804885352294478,0.011076902864584575,0.02831658350605386,0.0,0.15388448748926292,0.0,0.008807681445072515,0.0,0.021866389814408204,0.0,0.0,0.013362524629591506,0.008783232324208586,0.0,0.058309920518552945,0.0,0.0,0.0,0.0,0.0,0.008060673352836138,0.0,0.0,0.10322913348118197,0.0,0.029565768992013745,0.02499698206365404,0.008091234957956455,0.0,0.0,0.0,0.0,0.0
0.13693636179751983,0.0,0.024609349001225567,0.018434301082287066,0.018963782927327075,0.0324032391999752,0.0,0.05297466463797356,0.018776093192056954,0.016614273691113575,0.0,0.08122477659009512,0.06774688357889633,0.01738023538303057,0.0,0.0,0.0,0.0,0.0,0.05260588529995206,0.033672379924031576,0.046817335235155494,0.04446424209931013,0.017108439511734228,0.0,0.0,0.024233552441333055,0.019357311464553367,0.1392114899392875,0.0,0.0,0.0,0.016526501242730342,0.0,0.0,0.0,0.0,0.0,0.07058629766250384,0.04935260409790767,0.0,0.0
0.0845693464688474,0.0,0.07846638682526777,0.013805524777071025,0.02821080904939,0.0,0.04857659063616365,0.0,0.01406149431011557,0.08692750401267724,0.0,0.04228796390291482,0.0,0.01301613058942109,0.0,0.053387399063763254,0.0,0.0,0.0,0.0,0.08221304664731219,0.013885598888873429,0.0,0.012812581530591153,0.0,0.09359459660803501,0.0,0.0,0.05429274526948579,0.09258901072375025,0.0,0.01302988411751344,0.012376765539759877,0.012596776476059827,0.06290206590379167,0.0,0.0,0.05160751831973857,0.012334964694809469,0.0,0.0,0.022455295644647582
0.0,0.07941864543077894,0.014637940416626229,0.05657350839853624,0.13858688227430566,0.0,0.0,0.0,0.0,0.0,0.0,0.05313172807572664,0.0,0.0,0.0,0.030172216557076335,0.0,0.019451127066221617,0.0,0.0,0.0,0.04729646386686896,0.016352643026818225,0.0,0.0,0.0,0.05241073560609066,0.0,0.0,0.25620957210868395,0.0,0.0,0.0,0.0888500548145119,0.0777375039059397,0.05176672535582992,0.0,0.017404253095985076,0.0,0.0,0.0,0.0
0.0,0.05566385487712553,0.1558856750376449,0.0,0.19299385439072195,0.0,0.16053015290957082,0.02286342001210327,0.0,0.03487405280680618,0.07415066168335782,0.0,0.0,0.0,0.0,0.04852515818054019,0.016825746962894874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04461963422316153,0.0,0.0,0.0,0.06144865107626883,0.0,0.0,0.0,0.0,0.0,0.048296372871814534,0.0,0.0833227649679896
0.06191436725215206,0.03219538959866705,0.07177876312334128,0.05376783151248498,0.05531218573052398,0.0865273651936721,0.0,0.016408338669604432,0.054764745932422636,0.04845930770787199,0.041131099142494604,0.0,0.016948515469655135,0.050693409180565384,0.050610912872423953,0.0,0.025412826206694786,0.0,0.0,0.0,0.0,0.0,0.0,0.09095817642049846,0.0,0.0,0.0,0.0,0.05202012245805171,0.0,0.0,0.015904397220688458,0.08993405202138817,0.018426535957969524,0.0,0.0,0.03792242669518979,0.028909231633639502,0.0,0.0,0.0,0.0
0.0,0.0,0.04370293545520589,0.0,0.10939805538102061,0.020599545345543657,0.0,0.015089633814447645,0.0,0.0,0.0,0.0713057510497541,0.0637557113722522,0.0,0.02283153538450058,0.0,0.03252205700124451,0.05873256575049412,0.0,0.0,0.0,0.06795316875098964,0.04077426343844694,0.0,0.0,0.0,0.01573191293081835,0.0,0.067905599166767,0.0,0.05076602248909131,0.0,0.0,0.05444417573810058,0.07892563840981569,0.0,0.0144540194532668,0.0,0.06348983846682672,0.06016337197171186,0.03233572831002372,0.01511847031967819
0.046174041737137884,0.0,0.08362319496035592,0.0400985781904536,0.0916974710714437,0.0,0.0,0.03281286268720108,0.05834997266925868,0.03613962632523414,0.0,0.015803579876958615,0.06309896341572635,0.03780575810083684,0.0,0.0,0.01318682898021052,0.03645852593842434,0.0,0.04190511152099402,0.0,0.01243415430906169,0.09809373051046234,0.03721454349777869,0.0,0.0,0.0,0.025631825528613962,0.013141962771311137,0.0449131974409419,0.02058427166964103,0.0,0.050766271948146306,0.0,0.0236534873256267,0.0,0.012049300749687903,0.014672506855056798,0.0,0.03657895426690234,0.013111277652533398,0.0
0.09834587838538496,0.0,0.06892658749584354,0.0718364903397203,0.06481058811221958,0.0,0.0,0.07899810502355573,0.052588633294118226,0.046533745740019394,0.0,0.036434182597182535,0.050599323027889116,0.048679073744175544,0.0,0.0,0.0,0.0,0.0,0.03929069564300277,0.02018939631485331,0.00933796388088301,0.0,0.04791781988479944,0.0,0.03740640379685468,0.0,0.0,0.052865636400569814,0.0,0.0,0.0,0.04628791008858019,0.0,0.0,0.0,0.0,0.0,0.051272283837291155,0.046276741398026205,0.031402540995030565,0.0
0.0,0.0,0.0,0.08175313131455801,0.1686926531078339,0.0,0.1737251128155486,0.0,0.0,0.0,0.0,0.0,0.25252792413644914,0.08535523836666059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379459402589496,0.0,0.0
0.05757066217815726,0.05633608622830668,0.08380293333100221,0.08403466615452353,0.12195326599345935,0.0,0.0,0.016535703870149965,0.025150643747525167,0.031123367751464855,0.01606500903413429,0.02880165362808882,0.07626626412350251,0.040314657432042385,0.0,0.016894349005178284,0.0,0.0,0.014456244759201937,0.03870792010293967,0.008046357206644775,0.037113137915628834,0.0,0.037148922278126544,0.0,0.0,0.018706906794146744,0.023676220361733665,0.0,0.04148650116920856,0.0,0.0,0.03791905298019426,0.039857836119787986,0.0,0.01847704091673092,0.016041682678623017,0.0,0.013512914239497801,0.0,0.0,0.0
0.11256839429410063,0.0,0.0663095944138613,0.034927591093861225,0.03593080381630886,0.04604597228183448,0.04896234694622358,0.0,0.03557518684462292,0.04796395748841296,0.09340742334124996,0.04610310671715287,0.0,0.05817085044039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803906623374689,0.06318501822000495,0.07725922666755945,0.0,0.0,0.0,0.0,0.08830384509780445,0.0,0.0,0.0,0.03131287023259686,0.01593474587026647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416982658635115,0.0,0.0,0.127904370314584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11561298381455298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949345444720844,0.11992421503015352,0.0,0.0,0.0,0.09751956437204849,0.0,0.0,0.0,0.0,0.10240605613306504
0.03697499213312498,0.0,0.06696331660563862,0.03210991625082333,0.03303219790526058,0.0,0.018830507861465357,0.0,0.03270526922737034,0.1568047710408636,0.0,0.0,0.05052803670916938,0.1241215005519824,0.0,0.0,0.0,0.0406827459909702,0.0,0.03355654195591588,0.03186953635347786,0.0,0.0,0.029800455002436537,0.028314470819036437,0.0,0.0,0.02052531057760678,0.0,0.05518999499507934,0.0,0.0,0.09834646778007378,0.06764726447983242,0.0,0.0,0.0,0.0,0.0,0.0,0.0419967037598723,0.0
0.07736602361504386,0.04426136942634803,0.09104433889921072,0.04000791663081473,0.13319832428257963,0.0,0.0314815955725042,0.0,0.031116389713622863,0.05516523067514109,0.0,0.06091802620319769,0.0,0.0785345296436956,0.0,0.0,0.0,0.009676576655543565,0.0,0.0,0.0,0.01837394270777995,0.0,0.07626804228688207,0.0,0.0,0.0,0.0,0.03796494276269811,0.0,0.0,0.0,0.04393337205757662,0.04886117664759806,0.0,0.0,0.0,0.0,0.03170413022395106,0.05139019246910739,0.019453863032878667,0.01928001649382602
0.04500077171869884,0.0,0.02970304954011408,0.01959725363579767,0.020025480147027312,0.03421768899416265,0.01676066469805798,0.027439945749174435,0.018923220775943526,0.02571378367457917,0.01877829058233806,0.021244928725644846,0.047525765424402296,0.03069100792807031,0.01315042221264724,0.0,0.004682983137004439,0.012967615885667994,0.0,0.016471179516141222,0.0,0.31088785012202663,0.022055589328163885,0.025404428639892965,0.032035040464770036,0.0,0.017884298890428384,0.008934943008875176,0.021117166784371245,0.007974917493831186,0.0073100058597186926,0.0,0.020478355865778987,0.018526128106526034,0.048155315543218384,0.0,0.0,0.021706622546872938,0.016851054675619693,0.008471924501170165,0.009312305823263489,0.0
0.03026817001493681,0.039366341561516076,0.07598328661886808,0.08760840443180941,0.03646059764570384,0.0,0.0,0.03643612327049367,0.02677292386687147,0.023690374780613203,0.0,0.010944539273088702,0.017016143451840424,0.03509482132870251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024395008260952113,0.015452375911226992,0.0,0.008044099318211245,0.0,0.3330587720298846,0.0,0.0,0.038139760626459275,0.023565219613660402,0.016180796427570154,0.008313585186690911,0.0,0.00901168256698733,0.0,0.01565708752291525,0.08853988629099754,0.0,0.0
0.03849171874760889,0.04345506766671993,0.04462434302110807,0.03342707581616216,0.034387189774289936,0.05143358101245369,0.0,0.08206061897612496,0.03404685037206448,0.03012680458153935,0.04125304841767351,0.0,0.0,0.03151572946855811,0.0,0.0,0.0,0.0,0.10446065427375828,0.0,0.014416128545882282,0.03271086807962549,0.0,0.031022879690538994,0.02491310026157566,0.049490264883277145,0.06825393909576617,0.031294396826774255,0.032866306419391915,0.0,0.0,0.03317892409368481,0.02996764605019174,0.0,0.047067574096041974,0.0,0.0,0.0,0.0,0.023389438220438843,0.01214585160874936,0.0
0.0,0.03314353378574427,0.0,0.0,0.04555842358718901,0.0,0.0,0.03144284450716998,0.0,0.0,0.09621962785247128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11914140972140151,0.0,0.0,0.03539764291090407,0.19700423512618762,0.0,0.0,0.0,0.0,0.0,0.12365373269087347,0.08305168221576102,0.0405179534406472,0.09205228172908757,0.0,0.0,0.0,0.0,0.0,0.0,0.10281663243256305,0.0
0.0,0.019227274079117743,0.05635487418551328,0.00982587442147735,0.0,0.0,0.03814932151290817,0.18413245671782605,0.0,0.03531439649270519,0.11594732212370298,0.06731163148053525,0.0,0.0,0.009442339154879732,0.0,0.011645542234846845,0.0,0.0,0.0,0.04947480484099392,0.0,0.0,0.03285286350573733,0.21014437873260014,0.0,0.0,0.03034379568247459,0.07374735676810106,0.009622912584747206,0.0,0.0,0.0,0.0,0.0,0.010974870040435998,0.0,0.0,0.010169195478974703,0.02531878996242235,0.0,0.0
0.04523335326781344,0.07659901237201512,0.05244007640846789,0.03928166312906911,0.07697062618791939,0.0,0.0,0.0,0.04000998813885509,0.0701571415520355,0.0,0.0,0.0,0.080088731100264,0.0,0.0,0.0,0.018663462604894696,0.08305661380710999,0.0,0.0,0.0,0.0,0.036456383920611395,0.0,0.08723736069548724,0.0,0.0,0.0,0.0,0.0,0.028250259743136514,0.06712726048331547,0.0,0.02472970212849284,0.0,0.0,0.0,0.0,0.0,0.12783664218774876,0.04586172227276358
0.0596177017624794,0.0,0.11282700483785339,0.051773355455153304,0.06883276798613559,0.0,0.0,0.0,0.052733290106968575,0.046661747228688884,0.0,0.0,0.09165413988097078,0.04881297643795648,0.0,0.09056715705589329,0.0,0.0,0.0,0.060869097448843626,0.0,0.0,0.0,0.04804962857936097,0.0,0.0,0.012564148169992441,0.03723140278749346,0.04816699831463353,0.06523848028425433,0.0,0.0,0.04641523535123665,0.0,0.0,0.0,0.0,0.05798486831208517,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10069831206727409,0.0,0.0,0.0,0.11490213862569312,0.0,0.0,0.0,0.0,0.0,0.0,0.07403786887041063,0.0,0.17688945747099064,0.0,0.0,0.0,0.10061975698187313,0.0,0.0,0.06891651447556142,0.0,0.0,0.0,0.04529419443634681,0.0,0.0,0.0,0.0,0.17837195835311534,0.0,0.0,0.0,0.05725824604057213,0.08301155267816276,0.0,0.0,0.0,0.0
0.0,0.058320456989382596,0.08336625860305528,0.024656120810435424,0.10217093517581378,0.0,0.0,0.0,0.0,0.017783667500821155,0.0613058821838546,0.03762829625447729,0.0,0.022030509459562777,0.0,0.0,0.03028442956572517,0.009550179945914722,0.0,0.0,0.011042919094200692,0.029701370891474746,0.0,0.029221118395371493,0.0,0.0,0.02284188245431489,0.0,0.0,0.0,0.019303777389132012,0.0,0.016328969721600414,0.04866801430883323,0.0,0.3157540559157836,0.0,0.0,0.02971153900941877,0.020470987856459483,0.009858628474367862,0.0
0.0,0.11249796988267304,0.0,0.0,0.0,0.051864942483470226,0.0,0.0,0.0,0.0,0.0,0.0,0.05120098208656517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05746333492217916,0.0,0.0,0.0,0.41665346216619964,0.0,0.051234998823073995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590843096358387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08997522712118122,0.0422560732051863,0.0,0.39268720391364104,0.0,0.0,0.0,0.0,0.0,0.0,0.23755312103727938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08048595471014476,0.053235337081644366,0.0,0.0,0.0,0.0,0.0,0.10380708293092293,0.0,0.0
0.0481136556666376,0.05396169880317121,0.06572515550363055,0.08022235166909307,0.21325855974696192,0.009180602878208167,0.0,0.0,0.042557684838035514,0.037657728704627094,0.0,0.05518227493541538,0.0,0.039393848990630045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054846464101366614,0.06081799071153733,0.03877779947955272,0.0,0.0,0.035610936367499894,0.0,0.012660264459382186,0.0,0.0,0.0,0.03745878464541585,0.050814207088079016,0.0,0.03517335792528113,0.0,0.0,0.0,0.02858663348547459,0.0,0.0
