t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32
0.1346284809857464,0.033671065455590524,0.07765027114937566,0.059824230276870324,0.09574597279643475,0.07427242824444513,0.056298471738760285,0.04998610793925306,0.06188852318106553,0.0420266766787241,0.052143287518437144,0.04690564626308797,0.044124334971713905,0.01048764166860947,0.006219564132086016,0.0,0.04652070183972457,0.0,0.04637753287205987,0.034621024617010575,0.0,0.0,0.0,0.0,0.0,0.013320560861246838,0.0,0.0,0.0,0.0,0.0,0.01328747680975789,0.0
0.07325032689299689,0.0,0.06794512116921823,0.04142396217703597,0.04477517357324937,0.04140915559863236,0.053851115617295706,0.19299238566538873,0.059198161411417274,0.040199731092851736,0.04987656179817792,0.04486660653487121,0.04220620188633158,0.0,0.0,0.0,0.044498396066477555,0.0,0.044361450810373695,0.0,0.0,0.018152415863985652,0.0,0.0,0.0,0.061955503879055504,0.0,0.0,0.014066172028571224,0.06497155793406928,0.0,0.0,0.0
0.0364539490643877,0.0,0.021225602181075897,0.03395710805827834,0.020941730272471905,0.09263712380819211,0.01682272895287256,0.14099491570038458,0.027355917354673586,0.012558127578255902,0.12862100808718754,0.014016028305435925,0.07547677414112325,0.020283058239805033,0.01379455362745204,0.0,0.052823244627242215,0.024818751827900196,0.02418950599345861,0.0,0.0,0.0,0.05365274329248894,0.0,0.1402130233666648,0.007257932149700297,0.0,0.02702612770474567,0.014880045666202988,0.0,0.0,0.0,0.0
0.06197058302275436,0.053402963949095696,0.0360828655311672,0.10247821874748785,0.035266459931784275,0.021990703195648182,0.028598117570250492,0.06596412240492881,0.04199153752001375,0.02134842747281158,0.2608766217930862,0.023826813501525945,0.022413981769977914,0.0,0.023450313416577776,0.0,0.06664736177418763,0.02195731363203414,0.023558546026751007,0.0,0.0,0.0,0.0,0.0,0.02336360721590682,0.0,0.06481144152401033,0.0,0.0,0.0,0.0,0.0,0.0
0.17706149680883057,0.014210707650159094,0.06852372555607118,0.041776718722671836,0.08797518747274224,0.06800810622925425,0.05430969882675812,0.04822032257464679,0.07491018975946055,0.05048681707293147,0.0503012986587642,0.04524867981574193,0.04256561979807558,0.02113219566398508,0.0,0.0,0.044877333755143405,0.0,0.044739222306021155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06565267932874261,0.0,0.0
0.008739633745876918,0.0,0.01800713648298718,0.08227924513242585,0.03294617169589291,0.07122071925153041,0.04847925507331682,0.04411459794105802,0.02451414097869424,0.24316379721070985,0.02623325844240659,0.0,0.047033077751495005,0.10827152455313341,0.016924891974392557,0.0,0.0,0.035623967745973394,0.009005423000012478,0.03221691246497927,0.0,0.0,0.0,0.0,0.0571042324288306,0.047984530345017366,0.00804467426322651,0.0,0.038092809518040706,0.0,0.0,0.0,0.0
0.193722030028783,0.0,0.0,0.0,0.0,0.07242633897748141,0.0,0.03898175737193024,0.16308490392515063,0.0,0.2006337548891929,0.0,0.04762869718273559,0.0,0.0,0.0,0.039400798645625096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24412171897910115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1562979811187214,0.06584245309952766,0.053549117597414625,0.024195502001609366,0.07487407691709001,0.08476969798693564,0.031454132034465045,0.02792739466012563,0.03457731123836278,0.023480435549945,0.044085371414350066,0.04745706795256955,0.024652403791233263,0.0,0.0,0.04368366340871376,0.025991261446538502,0.04507850269804769,0.025911272497050494,0.0,0.0,0.0,0.1353825140940247,0.0,0.0,0.011624003990866983,0.0,0.0,0.0,0.01916583650240799,0.0,0.0,0.0
0.030718918534536125,0.0,0.07021823161370244,0.022478497335793116,0.14780510300903285,0.0,0.0,0.022907829187724334,0.12375112977411684,0.0,0.0,0.04642583393026855,0.0,0.0,0.0,0.0,0.0,0.06255691090901278,0.0,0.0,0.0,0.3026269214940215,0.0,0.0,0.06090804459206522,0.0,0.0,0.0,0.08672984193828397,0.0,0.0,0.02287273768144242,0.0
0.12012913906678192,0.17670591524579657,0.03205815845151298,0.04933542673726925,0.04044641260820471,0.11371028997949223,0.025408264310110944,0.022559408863666683,0.0475802755519353,0.018967209520066298,0.023532973282370914,0.021169154704932858,0.01991391117456053,0.1021952140758645,0.0,0.0,0.020995424062671273,0.0,0.020930809964649032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09728417700828551,0.0,0.0,0.0,0.0470778353918285,0.0,0.0
0.0,0.0,0.0,0.0,0.05771613052399297,0.07625323329517317,0.0,0.0,0.08804730230209816,0.05757587772232734,0.0,0.0,0.0,0.0,0.0,0.0,0.5698471113388158,0.15056034481759256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0371238186975031,0.15251610343182076,0.018506848600767522,0.02107375804635833,0.12501707596602885,0.14092841569445952,0.0,0.04296121979885953,0.12291596685084163,0.0,0.03072947387370254,0.0,0.0,0.020800514110723194,0.0,0.048913573734150305,0.0,0.0756895473314522,0.0,0.0,0.0,0.07327697948393183,0.0,0.0,0.0,0.0,0.02988492179675919,0.0,0.04349136703365143,0.0,0.01617041554899005,0.0,0.0
0.0227499513039442,0.0,0.05516025574557156,0.0,0.0,0.0,0.021038493616395707,0.15614516416500773,0.0,0.0,0.0629504404041979,0.01792508755984232,0.06024525624356146,0.020093292711295355,0.0,0.0,0.0,0.0,0.0,0.0,0.15488408990742963,0.0,0.0,0.1032896813904438,0.0,0.0,0.0,0.0,0.185340995942691,0.0,0.0,0.0,0.1401772910096193
0.13265012308703078,0.030682974477591423,0.07397632032500763,0.04510099095279414,0.07145402119444859,0.0733168356318929,0.05863124990008644,0.0520573275899652,0.11547359389138785,0.04376809008696313,0.0543038918585904,0.048849224194530964,0.04595266675099714,0.0,0.0,0.0,0.04844832925037344,0.0,0.048299227946877354,0.0,0.0,0.05703513286146263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06462259846081825,0.0,0.060429988600087275,0.040456006170921,0.03215879361455435,0.07471065095468385,0.048380254068143135,0.06032761431493466,0.04251779062512046,0.028872581665388836,0.035822754644315905,0.0655864122743804,0.0698848230413274,0.0,0.022650543028365805,0.0,0.046490627041467156,0.0365358680676655,0.031861646247315314,0.02089256230297823,0.0,0.0,0.0,0.03217289347995486,0.04472203618843437,0.021502242640964415,0.0,0.0,0.09884974735994821,0.0,0.0,0.020551565208230576,0.0
0.13956308683229673,0.03915644217865391,0.0509207700473158,0.054769590037259494,0.052978057551486955,0.04520346734493151,0.02820691563557224,0.04890575385689122,0.05282111371443221,0.030337111228609923,0.02612506639290047,0.023500879617377176,0.036258783476437725,0.03264313506054082,0.0,0.04015547756918782,0.023308013016582398,0.0,0.023236281851102648,0.0,0.0,0.0,0.0,0.01860708937439795,0.0,0.028352178582602194,0.05374247312828715,0.0,0.019093271736111382,0.03625869546633134,0.05067732143881188,0.0,0.04517902486187893
0.08323862198385303,0.0,0.07117943911086577,0.05010804607868606,0.04690655761873033,0.04338031073967002,0.056414531892394815,0.05841233425600676,0.062016107310559114,0.04211331531031458,0.10498188714702383,0.04700234296449901,0.04421529795770049,0.006477966232189156,0.006608519154033822,0.0,0.16967678155073934,0.006187777755065993,0.04647314085970291,0.0,0.0,0.0,0.010541533046806566,0.0,0.0065840845301663896,0.03748140450099189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13312087927629407,0.02313280150157697,0.025307182950086146,0.08598038353481162,0.06243260885285367,0.015423463208391988,0.020057658468207333,0.017808729974995285,0.06858322085209226,0.014972994849436821,0.018577276081444497,0.016711242844054532,0.015720335093751574,0.06963663055206738,0.0,0.10670749081641315,0.016574097313552534,0.0,0.016523089991897524,0.0,0.0,0.0,0.0,0.0,0.0,0.06693123615487209,0.07163324515496247,0.0,0.0,0.030903796511759753,0.1032616360164783,0.0,0.0
0.13496400546287854,0.0,0.04686263870243766,0.028570648483961122,0.030882022813327813,0.02856043619318575,0.1847253741987507,0.032977359835486345,0.04082974615885513,0.02772628029388112,0.03440051699144993,0.03094508532278021,0.029110169442119742,0.0,0.0,0.0,0.030691125747024765,0.0,0.03059667281282769,0.0,0.0,0.0,0.10689028173281598,0.0,0.0,0.09579547538239364,0.0,0.030148011444365845,0.0,0.0,0.0,0.0,0.055324148981457905
0.2012198749194815,0.11748186017158338,0.06985924093412164,0.0,0.10725227869228438,0.12835842786423046,0.0,0.0,0.057109082106557754,0.0,0.01988988779135819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08977088611486873,0.09191544856230893,0.0,0.0,0.020101389486594665,0.0,0.0,0.0,0.0733531000315695,0.023688523325040744,0.0,0.0
0.10782952372185617,0.048596522204236825,0.00992819929710701,0.0,0.0683872143475061,0.06505789701577162,0.0,0.0,0.01419501299844881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05988725266366975,0.0,0.03992638762290772,0.0,0.5294954861559997,0.0,0.0,0.0,0.022149768398502127,0.0,0.0,0.009233168055822928,0.0,0.0,0.0,0.025313567518171244
0.07090396075303716,0.0,0.07899187374268875,0.04009706322166131,0.04334092808057654,0.04008273092993585,0.12015873268347278,0.061059066650006454,0.08643009922814159,0.03891204690258812,0.06336957571438685,0.04342943224700626,0.10473024167710357,0.0,0.0,0.0,0.043073016354992846,0.0,0.04294045775114816,0.0,0.01780642512083841,0.0,0.0,0.014749963105589684,0.0,0.03126924368858469,0.0,0.0,0.01891920385867399,0.0,0.026929832782855725,0.0,0.01280610550671126
0.11720567587853731,0.0,0.0,0.03561769896010481,0.0,0.09448368509149703,0.04389535437177364,0.11771753190533343,0.0,0.0,0.0,0.0,0.06823274161473471,0.0,0.0,0.0,0.036540745180184415,0.04747967839727161,0.0,0.0,0.0,0.0,0.0,0.0577329350857031,0.08284336306909665,0.07406807954244643,0.0,0.0,0.04298418463987465,0.09504356296675856,0.0,0.018027673035872695,0.068127090260811
0.15580953644926424,0.0,0.06058756403857197,0.08083404494608971,0.04503468666512995,0.03916787795883439,0.0334694067763653,0.055395214257793736,0.036792688916091845,0.024984833402690445,0.03917003535355113,0.03895817256426029,0.0661788736352633,0.029096183727351847,0.03752536446347321,0.0,0.027656528593186874,0.00856581160002955,0.027571414730083146,0.022423178604294443,0.0,0.0,0.0,0.011039282905687951,0.009114423606746502,0.07807006298484578,0.0,0.0,0.03998757514491497,0.0,0.0,0.0,0.03256723867547948
0.11856294370795935,0.0,0.06525523084907137,0.08021038620976446,0.10328249760477005,0.056493213177633825,0.051719195147725654,0.04592027441138557,0.10282881016245582,0.05123546084008895,0.0479019905784285,0.04309037523909623,0.050806885378514535,0.04648610352900906,0.0,0.0,0.0491856634699444,0.0,0.04260521820574988,0.0,0.0064756728484462464,0.0,0.0,0.006919930149616226,0.0,0.0,0.0,0.0,0.0,0.0,0.031020148490339877,0.0,0.0
0.10522858799372685,0.0,0.0,0.11083352139178972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08886089457523005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056523313639000684,0.6000988379615909,0.0,0.0,0.0,0.0384548444386617,0.0,0.0,0.0
0.09911196496407886,0.012487670512782722,0.09197896740306999,0.06883918603967781,0.07929190123053398,0.05885581645461279,0.03219179923838142,0.028582352269797724,0.05529766821383462,0.0318907064299632,0.029815840316444284,0.04732147396603138,0.02523055580492006,0.027985512602972103,0.016596456658550605,0.025629502932697036,0.0612869653891979,0.03928571961968256,0.04957298246259121,0.021567232091653066,0.0,0.008686786356755979,0.0,0.0,0.0,0.035544952396386234,0.015944839992704574,0.0,0.0,0.010134512216944936,0.026868634435735003,0.0,0.0
0.1278622371725918,0.0,0.10514927352778367,0.03589939306515158,0.038803665105641566,0.03588656118837963,0.046669180468060914,0.04143648344732747,0.051303109445693794,0.034838433403546094,0.04322469900582629,0.10032623018051794,0.03657730819734385,0.0,0.0,0.049365625538534116,0.03856380044796519,0.025370983663453507,0.1101978371823068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07852517895987592,0.0,0.0
0.11702369170961727,0.0,0.0,0.0,0.0,0.0,0.0,0.27645244939298763,0.0,0.0,0.10624279124254521,0.0,0.0,0.0,0.11895109455305694,0.0,0.0,0.111377892635278,0.1514408008230129,0.0,0.0,0.0,0.0,0.0,0.118511279643502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038935305537672174,0.0,0.051816037904757375,0.08392816772647294,0.038514818482942345,0.029884811515020378,0.02862389465055581,0.0980571779891477,0.07167959032367588,0.021367670002604217,0.047626924747291605,0.023848289939041104,0.022434184743359897,0.02488380219314364,0.034756058271974394,0.0,0.0794675049174977,0.054005420611499544,0.07045629924384501,0.019176877151977516,0.0,0.0,0.05648056809519045,0.0,0.0,0.0316054087321755,0.0,0.0,0.03100083997952084,0.04145034724063406,0.0,0.0,0.0
0.1309452677961026,0.038274272772279364,0.05273082911073522,0.021097298168826998,0.05112572192514255,0.05630661502475806,0.027426469685506952,0.0658485660992919,0.047864112226577424,0.028915998447105223,0.025402222302998892,0.046923253866290766,0.0214956942545509,0.0,0.022905662445743546,0.01934074148806166,0.04096139484262827,0.03162723253722092,0.20394388582469333,0.0,0.0,0.0,0.05943876614915799,0.0,0.0,0.0,0.0,0.0,0.007425995032327567,0.0,0.0,0.0,0.0
0.0830088033858833,0.010573590205452347,0.043928022490910344,0.10311447117336793,0.04960183193527837,0.035798767054078647,0.04963670870883226,0.07702727906822611,0.061484428261248704,0.014926676767181632,0.02835356055352541,0.03420998600694376,0.04077743154242199,0.0662523638310663,0.0051543607963956415,0.014100609850201094,0.03075666450232287,0.05850618481955505,0.05334026584994522,0.006698134298607012,0.00562360705110139,0.0,0.032298960235043875,0.006595193372669583,0.01739070579503613,0.0159217314198355,0.0,0.0,0.017595547770818648,0.0,0.02907862898736745,0.0,0.008245484266683386
0.09455083092839695,0.018769485421247373,0.1577479392653131,0.08799237524511802,0.08510975814382919,0.08682819542678545,0.04888963610303061,0.043407974530761305,0.053744041069468916,0.036495998310162814,0.06932497529012588,0.04073289924495463,0.03831760638308977,0.019853122474785143,0.0,0.0,0.04039861321201475,0.02436965467079861,0.040274285170520965,0.0,0.0,0.013192609109596453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07348000191851689,0.06757301024413111,0.04045073354724831,0.11467632876269691,0.02665663972005458,0.06324994108183375,0.054178750037783684,0.02846528562480622,0.03524328182116904,0.023932676594367,0.029693721592257367,0.06635069836819998,0.0716915637695471,0.0447026302328136,0.03196086687297329,0.0,0.026491861837763156,0.020172869851200242,0.026410332274346512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985494565090593,0.0,0.0,0.05120856553098972,0.009469646273885015,0.0649550994783259,0.0
0.052715194066662495,0.09073842494774276,0.0,0.12448088747813783,0.0,0.06066517314577717,0.0,0.0,0.0,0.0,0.0,0.0,0.07497303089544223,0.15411991071131287,0.0,0.0,0.0,0.0,0.0,0.036934546899791434,0.0,0.0,0.0,0.12439655747376106,0.0,0.0,0.19410001095369117,0.03814009893874532,0.0,0.0,0.0,0.0,0.048736164488935585
0.07113219015885966,0.008539456765848288,0.02524243831293811,0.06338662871595882,0.025318878406659154,0.10964266485475276,0.0,0.01881362373453464,0.03794122541356879,0.06350204020528179,0.0,0.07577256555207834,0.07985283423229009,0.03823591458316584,0.09239058555234118,0.0,0.03185426308672992,0.010302573406310977,0.0,0.0,0.0,0.09917662249883398,0.0,0.0,0.0,0.0,0.06511638587823834,0.0,0.0,0.08377910864160935,0.0,0.0,0.0
0.06775148055226425,0.02828464643247401,0.043000047025159784,0.05681946683488182,0.028336612490753282,0.026206379610079034,0.034080452931035295,0.14051224826026257,0.07012396057973332,0.02544097791931705,0.03156509939004374,0.02839447715537868,0.026710801815272224,0.0,0.0,0.01895803421950913,0.06593526055491426,0.051035539955125775,0.07021752573408,0.0,0.0,0.0,0.0405874141879412,0.02248165101780975,0.0,0.0,0.0,0.009500567472835448,0.061658834044679166,0.0,0.0,0.0,0.052398521816450265
0.0606461965766242,0.009229199310582024,0.08376635691665504,0.11310955928771584,0.06285630205748473,0.03428391240048883,0.0445849934344698,0.03958598209606341,0.04901197695917419,0.07606921894144211,0.041294338191788085,0.037146442276150334,0.07211829925691667,0.05187492777236828,0.025858977899534574,0.0,0.07284848019276535,0.0,0.03672820832868365,0.03360395471673499,0.0,0.0,0.0,0.0,0.0,0.0553826733843579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04339978860692646,0.0,0.08374315916262631,0.11063954902257334,0.0,0.04850111092181731,0.1277521411013396,0.08353965950687572,0.04952906344119783,0.0,0.047400639286386825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584424470771255,0.0,0.06837974295140045,0.04841083666924103,0.0,0.0,0.0,0.0,0.18823095833656525,0.0,0.0,0.0,0.042030903915924206
0.1386519720380407,0.14004657528475314,0.07461585129083934,0.0,0.10953441348117479,0.09494407290945626,0.0,0.0526319297102553,0.10972464166933404,0.02467414962673807,0.0,0.0,0.015311633286363716,0.0,0.0,0.0,0.062484937918488255,0.02072792471459659,0.01799176706875513,0.0,0.0,0.07741463895106052,0.02167791584731158,0.0,0.0,0.0,0.0,0.0,0.011898492223722015,0.027669083979110543,0.0,0.0,0.0
0.0,0.17887717653117222,0.0,0.0,0.0,0.07224684236053444,0.0,0.08004199982557761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6688339812827158,0.0,0.0,0.0
0.6016184888018465,0.11122894615633704,0.0,0.0,0.08230559553736087,0.10234378616257193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025031833418835,0.0,0.0,0.0,0.0,0.0,0.0
0.24795767990144793,0.04514473111362053,0.07705340494119067,0.030610578869106012,0.07430079606664147,0.0799239050499923,0.039793726509010786,0.035331927264644625,0.06569026580404239,0.02970592320154152,0.03685669714833178,0.033154549341641304,0.0575783680901379,0.0,0.0,0.0,0.03288245717587927,0.0,0.03278126034818805,0.0,0.0,0.0,0.0,0.0,0.0,0.03658648838609543,0.0,0.0,0.00809302526332394,0.028187381204547054,0.0,0.0,0.008366834320617017
0.09419722764749791,0.0,0.08737492811005566,0.08075157039513287,0.05757922724627236,0.05325065186825747,0.06925055507648667,0.061485962478147325,0.08952386641516163,0.05169537641317453,0.08968225989822552,0.05769680667377388,0.054275624094219994,0.0,0.0,0.0,0.05722330154711233,0.0,0.05704719498197297,0.0,0.0,0.0,0.0,0.025764087718018764,0.0,0.0,0.0,0.0,0.0,0.01320135943649009,0.0,0.0,0.0
0.12029765746094752,0.04476794160648625,0.028878681617901514,0.07543786480894532,0.09297333510495451,0.09473520897997499,0.0,0.06383201933703635,0.044355511697951246,0.012281766324291083,0.0,0.0,0.0,0.07509406984001958,0.012967180105046423,0.0,0.012582702953807062,0.0,0.0,0.016850957325021333,0.0,0.0,0.0,0.04977594526414515,0.0,0.027772060568830744,0.0,0.027860286596335108,0.05107653484793778,0.015836638855826115,0.0,0.07039244038577927,0.06223119631876252
0.21132504948646239,0.06333779637484536,0.02545112391633569,0.07968626791786612,0.07845057256135629,0.14192691709743668,0.020171741444029317,0.01791002160454307,0.044768783039621736,0.08025464319386101,0.018682939010215425,0.05684719661912914,0.052938297496650605,0.0,0.04021880010197671,0.0,0.01666836665940316,0.0,0.01661706922078099,0.034744414255486335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06890797087422867,0.0,0.05381432145364097,0.05681507456725239,0.03930791954404274,0.05248466307889751,0.024464895038680427,0.10156576202400629,0.03067801163180517,0.01826298657875761,0.05827109705810228,0.02523945834491463,0.060143581311966794,0.025593739646649058,0.06284509324342766,0.0,0.02021589667506081,0.029859969699344995,0.020153681597838712,0.028175593654665366,0.02005744928165542,0.003961033334006867,0.0,0.021456184168859235,0.052880629706107574,0.02087629442546118,0.0,0.0,0.05673829077347159,0.0,0.012043299092796793,0.014709020453934702,0.02047808274042455
0.17100485309888247,0.04894006416549209,0.06310712619837823,0.04499032315082766,0.06733331590622801,0.06522052704274993,0.06232683771577171,0.06553120725436816,0.05928073726605776,0.037337331357454,0.05446550626130699,0.04167190450124376,0.03920093250200325,0.02428257976559136,0.009114094376230378,0.0,0.04132991225667023,0.008533831729062394,0.04120271811218275,0.0,0.0,0.011409185838694635,0.01050797368965976,0.0,0.009080395530424726,0.0,0.009456038255265637,0.0,0.009672768763205138,0.0,0.004999835262248989,0.0,0.0
0.18706788753496684,0.032696493233700746,0.019707723078862344,0.012015166966603935,0.03718147842393778,0.042095513246795786,0.015619706842972928,0.13848670246933492,0.06554377266015078,0.011660074404011395,0.06063529081304134,0.013013718157560703,0.012242058365232742,0.0,0.025616163024926784,0.0,0.012906917406881819,0.05094977709507534,0.012867195950244228,0.0,0.0,0.021620251956415364,0.0,0.06182255833655873,0.02552144871846088,0.0,0.0,0.0,0.06343791239943494,0.0,0.0,0.0,0.07729218891482979
0.30008467405117456,0.11918811225393987,0.047938481545008585,0.0,0.05821792625795206,0.06933222102586604,0.0,0.014660161744978039,0.026458544188036375,0.0,0.0,0.0,0.0,0.0,0.0,0.06517854270659854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09487686717761751,0.0,0.0,0.08371251428685116,0.0,0.0,0.047214477722629794,0.030396302573,0.042741174466347454,0.0
0.06264539559226202,0.0,0.028507175215279613,0.01737991083937995,0.05087085125165879,0.01737369856515588,0.02259386931722786,0.06306518562305853,0.034956333505878456,0.01686627028034828,0.08545310917860495,0.018824312795309706,0.01770810871539378,0.0,0.009223022411797817,0.0,0.01866982575992042,0.0,0.018612368766048392,0.0,0.0,0.06732451894369607,0.0,0.09765936757913546,0.0,0.0,0.0,0.0,0.31034056190959314,0.0,0.0,0.0,0.04192611375025101
0.07370548139507299,0.0,0.04731962836372169,0.028849260430169592,0.031183174552452866,0.028838948552357902,0.0375040140356197,0.11461893191628655,0.06098634242405385,0.02799665822800944,0.17226889217561406,0.03124685202759291,0.02939404262642217,0.0,0.02306482799142094,0.0,0.10707650882179442,0.06605670133560625,0.05392725370745923,0.0,0.0,0.0,0.02775104564440358,0.0,0.022979547101194053,0.0,0.0,0.0,0.015231888670747857,0.0,0.0,0.0,0.0
