t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34
0.08301514431746544,0.07406378274629567,0.17149814656678414,0.008353907867399939,0.051312688239844,0.07139425793997953,0.06043187170723688,0.18303862453848183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09335461440114683,0.0,0.0,0.0,0.0,0.057324163731572245,0.017359927873071685,0.04475485413426836,0.0,0.0,0.0,0.0,0.0,0.011619772686555462,0.0,0.0,0.0,0.0,0.012948804669652019,0.059529438580246126
0.2459282457596974,0.07876879620560509,0.10237312513438679,0.0,0.0,0.08718627768901561,0.0737990715214601,0.0974502740856868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11400414500521802,0.0,0.0,0.0,0.0,0.0700039555224893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025253852617707746,0.0,0.0,0.10523225645873312,0.0
0.13265320313657172,0.015756626343297248,0.03895469845658594,0.0,0.0,0.017440429027541973,0.014762500513663698,0.0775345069167096,0.01816768744654294,0.052406997979516236,0.1220718722870315,0.0,0.14820203868722512,0.0,0.0,0.022804978633232862,0.0,0.06896822726427948,0.0,0.10738233172761634,0.014003339175598241,0.0,0.0,0.024917445471587838,0.03507798875806279,0.03830783264257639,0.0,0.0,0.0,0.0,0.02523935774606725,0.0,0.0,0.025347937786292945,0.0
0.09935076136512265,0.029942648218558052,0.07402643224079117,0.10261905751668543,0.0,0.03314241385019345,0.028053490009614285,0.06378217883569927,0.047418041676809644,0.0,0.20480112249623783,0.0,0.01259043336158318,0.0,0.03797738454796967,0.04333678021990412,0.0,0.0,0.0,0.029990841103505785,0.026610839762564825,0.0,0.0,0.0,0.0,0.0,0.05141087502519224,0.0,0.02564040019952258,0.05613794036119689,0.0,0.0,0.0,0.03316835920884885,0.0
0.08174416136932984,0.06351389860283395,0.13733142072866605,0.0,0.02210559660213867,0.07030119371437872,0.05950664439967369,0.0785773951774098,0.15532610718018264,0.0,0.0,0.0,0.0,0.0,0.0,0.09192533153945733,0.0,0.0,0.0,0.0,0.056446516222578694,0.0453060710832998,0.055480224717090465,0.0,0.06690795402214254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015527484640817822
0.0,0.07210787895897289,0.0,0.023674813502912735,0.0,0.0,0.0,0.0,0.06791276799007034,0.0,0.05201303497191216,0.0,0.13333073781324042,0.0,0.0,0.0,0.0,0.31684614704074565,0.0,0.07435603014625214,0.0,0.04919770020720921,0.0,0.0,0.02910896031353693,0.0,0.0,0.0,0.032930211305533634,0.0,0.0,0.0,0.02495749440027145,0.048711675445449895,0.07485254790389263
0.0,0.0,0.17577440959670845,0.0,0.0,0.0,0.0,0.0,0.10761463378320227,0.0,0.10404496480692624,0.0,0.05217170407817653,0.0,0.0,0.1013839591602387,0.0,0.10416410594457103,0.0,0.025622192862241832,0.0,0.0,0.0,0.0,0.0,0.0,0.12951077579214018,0.11135495386465685,0.08835830011113782,0.0,0.0,0.0,0.0,0.0,0.0
0.04968382662707713,0.03860353416968243,0.25019719139362423,0.0,0.107485658735337,0.042728829333763985,0.0995658580123526,0.04775907677568436,0.0,0.0,0.021215559206947444,0.0,0.0,0.0,0.021872526390402616,0.0558719076486432,0.0,0.0,0.0,0.0,0.03430800290474726,0.0,0.09374883958019618,0.0,0.09909566227553138,0.017202986627361763,0.0,0.0,0.020660540318648463,0.0,0.0,0.0,0.0,0.0,0.0
0.0752637371423138,0.0,0.0179274670596442,0.0,0.0,0.19659515264661098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039896310243217076,0.0,0.0,0.0,0.14432111494792882,0.0,0.38711833708090576,0.0,0.0,0.04363717037405006,0.0,0.01869090478085144,0.03582957523597283,0.0,0.023685214480551404,0.0,0.0,0.0,0.017035016007953523,0.0,0.0
0.02437152109495616,0.01893627989683742,0.024610838870745163,0.09794423874311683,0.17312313638116708,0.02095987036761531,0.01774154159737748,0.023427369148733734,0.01651482758799358,0.039348510719523534,0.0,0.07857861376952249,0.0,0.0,0.0,0.1210974700028142,0.0,0.0,0.019022086951977397,0.0,0.016829183122202974,0.01595331390875048,0.11651093308077048,0.0,0.10111986981562089,0.019057695743801575,0.0,0.05485269919647331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34601018708958,0.0,0.13706356949755724,0.0,0.0,0.0,0.0,0.0,0.10951733852291605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740890488994674
0.0,0.0,0.011734004058558963,0.12243827188558142,0.18748631946400765,0.0910808445536412,0.0,0.0,0.07495450744892664,0.024378387207595588,0.0,0.01243827317780847,0.024577314064159576,0.0,0.02692548802291609,0.04839352945181949,0.0,0.0,0.01089238285202595,0.0,0.027947067667883328,0.010431670744082994,0.04184540919465194,0.012359769014666963,0.13945065986765512,0.012461586870123893,0.01056859588938698,0.08585606520172175,0.02377985336278604,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1053606500939305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260051778004253,0.0,0.08455244528216413,0.0,0.0,0.0,0.0,0.13794139259243304,0.0,0.0,0.0,0.021154499973169514,0.02840192273639847,0.0,0.18505055067979764,0.0,0.0,0.0,0.28105859970611297,0.13047476113556838,0.0,0.0,0.0
0.08889545895611604,0.06907034180559272,0.1719113732085074,0.0,0.06304477620230137,0.20730451476254658,0.06471251739860809,0.08545165172485039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999673175429897,0.0,0.0,0.0,0.0,0.06138467729100295,0.0,0.04193440142824558,0.0,0.0463229696792393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043932497292097306,0.07775627323580667,0.044363895377421456,0.01070962289934824,0.0,0.04778395013993781,0.06824393758232215,0.1212210032122797,0.0,0.0,0.0,0.0,0.05089133650887937,0.0,0.05157491664938181,0.04940425482727618,0.0,0.058313448565184826,0.0,0.05890248840127822,0.08398465531001219,0.0,0.0,0.02588304673089328,0.009655477662145053,0.0,0.0,0.05409721520452298,0.0487170812299508,0.009856206125568541,0.0,0.074892762980955,0.009815930064738562,0.0,0.0
0.03606304186906876,0.0280204034907523,0.08742091940474764,0.05987752571287954,0.023042098628560787,0.031014752000604422,0.04242955854850774,0.034665960782717165,0.05873612679475481,0.0633922670927018,0.0,0.04759121254463376,0.02566455543699744,0.0,0.0,0.09876635413377294,0.0,0.0,0.0,0.0,0.024902488982677218,0.06446328289339376,0.0,0.04653191867285088,0.046117589083264465,0.0372149329905363,0.0,0.048871141197443756,0.0,0.017807513608607144,0.0,0.0,0.02684089629069549,0.021004721894033577,0.029560737945798252
0.15994789630254322,0.07369649573934495,0.10812612952146039,0.0,0.0,0.08157193523011677,0.0690467954563191,0.11024962042215296,0.02174775826094865,0.0,0.08798413233414,0.0,0.010139132903757161,0.0,0.0,0.11721290494426613,0.0,0.0,0.0,0.01054501581762479,0.06549606517324578,0.0,0.0,0.0,0.015625322401660147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06861079549241995,0.0
0.019355545525698025,0.015038947556968489,0.048048968082887486,0.10577814552508466,0.039694878430165545,0.01664605682724773,0.0768731826789951,0.018605712312289503,0.07048890902212931,0.03869477627698644,0.0,0.06153320675180311,0.0,0.0,0.0,0.06961228033041446,0.0,0.0,0.0,0.0,0.013365518664714039,0.038009744132524795,0.0,0.0,0.08851465965815705,0.07088574993638821,0.0,0.10100165989583987,0.02556896194755289,0.0,0.0,0.0,0.0,0.08228309644415321,0.0
0.02961423655159097,0.11047745320510868,0.029905035521240953,0.02058225696930377,0.0,0.025468683581087673,0.0844697136807568,0.028466981976583646,0.021943343879905916,0.0,0.05968286644061401,0.06769583865675996,0.0,0.0,0.0,0.03330266611939717,0.08532432530497629,0.0,0.0,0.0,0.04439595394037281,0.0,0.04972207616125153,0.0,0.0,0.0,0.0,0.0,0.039382232698668904,0.0,0.0,0.0,0.0,0.0,0.26956633531238094
0.0,0.059359181667175985,0.17629661013169448,0.05471044396796708,0.11344546540951558,0.0,0.0,0.09304814675801594,0.03530797921517256,0.0,0.017080053332070452,0.04066829347172217,0.05383783738161244,0.0,0.0,0.042933923028125855,0.0,0.0,0.0,0.0,0.0,0.09604255514828486,0.024579459328266273,0.0,0.06663243633159364,0.04074452013658467,0.08531309469219801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.17821138528242206,0.0,0.08542674872226022,0.2864058107988464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015478867115161917,0.0,0.055218374491379014,0.0,0.0,0.05132288753841138,0.027206571184456407,0.0,0.20820938726366464,0.016930236339748682,0.0,0.03749629879177693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038093432471872274,0.0
0.08294431976502138,0.16186697624301238,0.10585115627016758,0.0,0.0,0.05847193954048846,0.049493738722723994,0.06535554316089581,0.0,0.0,0.0,0.0,0.06396953184240912,0.0,0.019978390060341834,0.13037153761707734,0.0,0.0,0.0,0.08096646657292987,0.04694852404992326,0.0,0.0,0.03667396095903623,0.0,0.0,0.03606028611754195,0.0,0.0,0.0,0.035622375274091914,0.02542525380433893,0.0,0.0,0.0
0.0,0.0,0.13093240781547766,0.0,0.0,0.0,0.0,0.0,0.10594063242235416,0.024720526060400056,0.023631465200024564,0.0,0.271481671994185,0.0,0.0,0.0,0.0,0.03326989314104466,0.0,0.03562584322997277,0.0,0.0,0.0,0.0,0.0,0.0,0.04342136417316608,0.08573995152031468,0.0,0.0,0.0,0.0,0.07191028971990669,0.17332595472315382,0.0
0.0774730695567224,0.07437690546345123,0.15083546021076158,0.04036389845885372,0.0,0.048660235223639395,0.058368696169032334,0.06747451803504634,0.0168964487288368,0.0,0.012964854506415132,0.0,0.0,0.0,0.0,0.1486663170005333,0.0,0.0,0.0,0.014677681487411899,0.039070471094772796,0.055216085877706655,0.0,0.0,0.012435295783181591,0.0,0.0,0.0,0.036958584806997326,0.0,0.0,0.0,0.02105585637268838,0.09380744544383221,0.03069817578011709
0.08259020066680356,0.0641712575291917,0.09312172534026004,0.05781307207375454,0.0,0.07102880008461168,0.06012252887117071,0.07939065893961106,0.03731029396033699,0.0,0.0,0.04297459152358326,0.0,0.0,0.0,0.1861319401748267,0.0,0.0,0.0,0.0,0.05703072884559431,0.05484790062026738,0.0,0.0,0.07041116036901031,0.04305514100097769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13206607238530202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029257240054238066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06084184806054092,0.0,0.0,0.0,0.028949051554428052,0.0,0.0,0.0,0.07706132809395483,0.0,0.0,0.0,0.6718244598515362,0.0
0.04644848203613456,0.084575565713425,0.18728318629352564,0.02181276198782837,0.06727667433518983,0.03994638489968408,0.06986471247458437,0.06677652566890716,0.012582200447418814,0.0,0.0458915834770971,0.0,0.021330211418061053,0.0,0.011282176910342926,0.05223360346661054,0.0,0.0,0.0,0.0,0.03207391146776799,0.08085896592150818,0.029214680019406657,0.013846228037679814,0.0,0.014702130694781186,0.0,0.012648487287342535,0.030340212028623886,0.0,0.0,0.0,0.0,0.03381042725982436,0.025200888154255842
0.06502331739125054,0.03580628451647211,0.09743402365584446,0.0,0.0,0.14759861992469872,0.09312794712180318,0.044298407595468554,0.05560836852154795,0.0,0.01988090474368865,0.0,0.0,0.0,0.0,0.25444356315270433,0.0,0.0,0.0,0.0,0.031822011627217754,0.0,0.0,0.029424850860211772,0.0,0.02233264853626042,0.0,0.05754112701512876,0.04565792533770283,0.0,0.0,0.0,0.0,0.0,0.0
0.16511072835697396,0.10398902566037355,0.07050863930232001,0.0,0.0,0.0,0.0,0.053694453237801504,0.1751273984562072,0.0,0.05319834018388336,0.0,0.0,0.0,0.05534567922134313,0.19619168257150502,0.0,0.0,0.0,0.060226537250507826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06660751575908447,0.0
0.21725476281279063,0.06129792267108147,0.04708902308456954,0.021898533605084546,0.0,0.04010346111214609,0.03394568816700654,0.044824637325418124,0.0,0.10429045248612162,0.0,0.0,0.05592399703724034,0.0,0.0,0.05243899518394321,0.0,0.0,0.0,0.0,0.03220003172983553,0.04550648270778976,0.0,0.04059349455227332,0.0,0.0,0.0,0.05226908398457397,0.030459515079518697,0.0,0.06066056017353727,0.0,0.0,0.03394337580745971,0.02529998247960944
0.14302797975750858,0.03220008711987068,0.16909444848863137,0.0,0.05977082409435108,0.046943726516576474,0.06588860082835585,0.094375606839783,0.06927954673684507,0.03607547696080053,0.011919078329655159,0.0,0.0,0.043293141062175494,0.0,0.05911828108118574,0.0,0.0,0.0,0.0,0.028617086652890932,0.0,0.08206218602040041,0.026660051620653432,0.0,0.0,0.0,0.018196185372310367,0.0,0.0,0.013477692518005846,0.0,0.0,0.0,0.0
0.05560316280442195,0.0359765717472217,0.06768644075867668,0.027210085698505623,0.0,0.033006898612787126,0.04261351539758947,0.04046270863871947,0.022976071236439133,0.03105128499232252,0.032295675661678645,0.01209978789839535,0.05026421025858824,0.021989791896239386,0.005567028746465502,0.07603335845892122,0.0,0.016014727101298257,0.0,0.017148782373989115,0.021409851674608026,0.021494290984798572,0.0,0.014959273049670879,0.091450401049246,0.040798649189725145,0.0378933701526134,0.012904558109184068,0.01783426908183998,0.041486499815955015,0.0075624940763492085,0.0,0.04278971432540948,0.008463376458801351,0.05295314974953938
0.0798793725465283,0.06206498768096409,0.08066375336932449,0.0,0.019870373650736108,0.06869744761102257,0.058149148971253145,0.07678484821384562,0.032445007469233525,0.0,0.0,0.0,0.0,0.0,0.0,0.10966078551111759,0.0,0.0,0.0,0.018518199352675235,0.05515882997349763,0.0,0.1372535553198571,0.0,0.0,0.1271307811203434,0.0,0.0,0.0,0.0223392477512255,0.0,0.0,0.0,0.0,0.051383661458375515
0.044221066233865174,0.034359057207732455,0.044655297941146546,0.22025022927038473,0.03061468085723002,0.038030774204379295,0.08351439802330465,0.04250794354504887,0.0,0.02040836215521933,0.011868973945436661,0.0,0.03308973252899254,0.0,0.019368391922810847,0.05986754012216694,0.0,0.0,0.059858269660567856,0.0,0.030535821650574013,0.0,0.0,0.030679802182896294,0.09969520988046983,0.0,0.026219445821100005,0.0,0.0,0.07025500284667385,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06340381235371113,0.04113580977055011,0.0,0.0,0.0,0.043191579971161013,0.03907334407918724,0.0,0.0,0.045454575612335284,0.0,0.03910759888455548,0.0,0.0,0.0,0.04637066671363267,0.0,0.0,0.0,0.0,0.0,0.5287158518372322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15354676077763496,0.0,0.0
0.06900058096001242,0.0,0.0,0.087870290159856,0.0115209844426333,0.09243873068181718,0.10944886737485508,0.0,0.0,0.03704491271640858,0.0,0.0769877135531319,0.036191233011499194,0.07879889597796355,0.0,0.0,0.0,0.03888195794531957,0.0,0.0,0.023403810724724167,0.0,0.1436572366330491,0.05506376624757639,0.10259485287825126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03709616669290227,0.0,0.0
0.21141258305247704,0.035058787600779046,0.04556471373189586,0.09997676989350303,0.0,0.03880527998959356,0.03284683908145676,0.04337362795147913,0.0,0.1139510628164279,0.0,0.0,0.0,0.0,0.02964425076414734,0.06625938380152169,0.0,0.0,0.0,0.016467693004883703,0.031157690939838105,0.0,0.0,0.014729793995697493,0.04804120507900119,0.0,0.04013011663101786,0.0,0.0,0.043819952354750495,0.05314009605084574,0.0,0.03562015326068415,0.0,0.0
0.06410372324204533,0.08857346488682794,0.06473319402502632,0.04686268710753191,0.0,0.05513015474084734,0.04666507552049722,0.06162034705788065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208779089817144,0.08303370600060678,0.04446570540272098,0.0,0.0,0.044265324804805335,0.08158442334570322,0.012043155700749408,0.0,0.025672483516400287,0.0,0.0,0.0,0.04710671971280319,0.0,0.0,0.0,0.0,0.09857143573496972,0.06348060830241302
0.05101198008597693,0.06910863641575328,0.0,0.0,0.0,0.0,0.0,0.09789789682872607,0.0,0.029838043941531677,0.0,0.0,0.0,0.0,0.07761482752494311,0.0,0.0,0.0,0.0,0.10154142032078282,0.0,0.0,0.0,0.0,0.0,0.0,0.1400920133734355,0.0,0.0,0.0,0.33411962037297477,0.09877556113587588,0.0,0.0,0.0
0.10187800488215762,0.030920653273535995,0.17337527192965482,0.05675216134594382,0.10331170291881203,0.17274880741519338,0.0,0.02909274461144207,0.0,0.049103134785199745,0.0,0.013392478867336598,0.04132062243127084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04062552878849125,0.032262452037322996,0.038410886986363295,0.08332192632752715,0.0,0.0,0.0,0.0,0.01362289127996467,0.0,0.019860732119783644,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07096688931047704,0.07226502716289313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454246057874149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07773562449609402,0.0,0.0,0.0,0.0,0.0,0.18416189492629775,0.14062450623008896,0.0,0.0,0.0,0.0,0.0,0.0
0.0517292174788144,0.0,0.4487453393082509,0.0,0.08073496574269395,0.0,0.0,0.0,0.050355915665154904,0.0,0.0,0.0,0.0,0.1786862076582594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041692297352155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310645541568442,0.0,0.0,0.0,0.06622497575762049
0.058221576206374394,0.0784007325205608,0.311863492697092,0.0,0.06338108222785507,0.05007142086574134,0.04238309591369935,0.08716908117819065,0.02173865189992799,0.0,0.0,0.0,0.030078772965813502,0.0,0.0,0.11834035326373613,0.0,0.0,0.0,0.0,0.040203545926526106,0.03460263131514906,0.013732349082243642,0.0,0.0,0.0,0.0,0.012116127717489314,0.009613945423101497,0.0,0.0,0.0,0.0,0.028083140796499043,0.0
0.11302258115228116,0.08781672768900543,0.11413241392102426,0.0,0.0,0.09720109960864777,0.08227614588123329,0.10864408998030038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20314961723204478,0.0,0.0,0.0,0.0,0.07804509647735662,0.0,0.09567075727328116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020041470784825183
0.0,0.03623091643937429,0.15059366544514047,0.016299528278053442,0.06031875811582775,0.0,0.0,0.01653468279304745,0.0,0.0,0.0,0.0,0.050567842691660835,0.0,0.033458847918587276,0.0,0.01617856026042523,0.0,0.0,0.0,0.0,0.18300324610015994,0.0,0.0,0.12557987898601788,0.01595661355954186,0.11921459798824406,0.0,0.02267164260072351,0.0,0.0,0.0,0.077498235307437,0.02526475168628756,0.050628231829471446
0.024924720128342036,0.019366106648070553,0.20006280306128751,0.03645606827286207,0.08088295961674291,0.0214356297583436,0.06355294648291124,0.02395913726929375,0.06047811250824011,0.0,0.0,0.0,0.09441222170929449,0.0,0.0,0.05070472225230921,0.0,0.0,0.0,0.0,0.017211181759038297,0.0,0.07054600302122568,0.0,0.07143802656022243,0.021388598065246116,0.0,0.07502771126534367,0.03292592397712851,0.0,0.0,0.0,0.0,0.0,0.03522712764409794
0.074422291606452,0.04942906608009367,0.05372295405488988,0.01656127447290159,0.0,0.025813934115523466,0.023624483656050875,0.039358920115716595,0.022121114235921797,0.0,0.01803987032841077,0.004051875021100881,0.04226660653671148,0.018008225545547183,0.01830550595776488,0.04544817982826879,0.0,0.020182157192628686,0.011276927286252156,0.18119242135381247,0.025872633521941725,0.01859668744262741,0.0,0.0,0.010061614026678515,0.019432608939165878,0.03304078959163518,0.02495055234204097,0.018351408617389958,0.0,0.09301929406850255,0.044385805836852185,0.005795720896537401,0.03421726385601287,0.008449813472568183
0.08236142304166735,0.061416361404285545,0.16470615179044598,0.029871509642940452,0.0509004055534198,0.057985406676924166,0.04908191160327988,0.07416783085550328,0.027762040508901676,0.0,0.00926965138092575,0.013500593284630491,0.0,0.0,0.0,0.09155882448369364,0.0,0.0,0.021286539736101694,0.010494293661471768,0.04655787513309864,0.004413478607543388,0.10724696489332361,0.0,0.054349427168456435,0.00527230473589589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011606160047513723,0.026190845789976897
0.10674499561754379,0.014831527232846635,0.3024545311142065,0.0,0.04129612764640623,0.016416470914445036,0.013895768270627008,0.044837505214839174,0.0656632129638072,0.0,0.026243665605362086,0.0,0.0,0.0,0.0,0.07933338462873264,0.0,0.0,0.0,0.02971079734269696,0.013181178623431888,0.013149546333761246,0.03601842414660162,0.0,0.0,0.0,0.07812101775207562,0.0,0.0,0.0,0.0,0.0,0.08524320167356185,0.032858644919054616,0.0
0.018428357295401075,0.04164005048739653,0.1637692394725871,0.034904305492748866,0.12010919148625376,0.0,0.024524845832922443,0.02650634996247995,0.08095045856085457,0.11914636740509656,0.0,0.0,0.039854727140191455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08288836874913649,0.06871629154731733,0.0,0.0,0.0,0.0,0.05234421680076729,0.012250290596849072,0.019728434398462506,0.0,0.0,0.09423850477153495,0.0,0.0
0.07957540650614296,0.03400804068794568,0.11393251043293706,0.0,0.0,0.18621558369455496,0.031862386477043016,0.042073676960949526,0.0,0.0,0.0,0.0,0.0,0.0,0.01597580090135558,0.07981140367901962,0.0,0.0,0.0,0.0,0.03022386379387816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19819231746323526,0.1881290094029382,0.0,0.0
0.19151120469010355,0.03969517931939377,0.08650063995331317,0.0,0.0,0.043937131120072456,0.03719070899601571,0.08489988833802929,0.034326967998895334,0.06662054397742735,0.14844146268957112,0.0,0.0,0.0,0.0,0.05745187430976985,0.0,0.0,0.0,0.05715826473558845,0.035278177417853454,0.0,0.0,0.016677753396810248,0.0,0.0,0.0,0.02207924992869664,0.0,0.0,0.02492226586168516,0.020330041968394528,0.0,0.03297864529837983,0.0
0.07171852491255727,0.014962436828080322,0.09934938047652676,0.027873129634650037,0.06693282914421655,0.01656136992105685,0.06182057379063193,0.08258567162484405,0.0,0.029048267642831662,0.0,0.0,0.03163240599803936,0.2058573422526862,0.0,0.021655527314742715,0.0,0.0,0.0,0.0,0.01329752151457225,0.0,0.01816816931526118,0.04288338284710209,0.0,0.0,0.0,0.07609710676201857,0.0,0.0758955340946112,0.0,0.0,0.0,0.0,0.04366082592557101
