t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23
0.025870755544848675,0.030729971208750994,0.0,0.03380587462760661,0.06883676353727781,0.012614577897592176,0.10632681704975276,0.15296931294184143,0.0,0.028382106201218407,0.0,0.3997778818792072,0.0124526403784002,0.012038848583727928,0.04430613068465434,0.0,0.0,0.0,0.0,0.0,0.012668508481314573,0.0,0.05921981098380691,0.0
0.08921397446225968,0.0411904913621645,0.21662556374387654,0.06011601019764188,0.08895847388764537,0.09164028175742626,0.03966975592256052,0.0,0.11341592763473105,0.0,0.0,0.08747779663921876,0.0,0.033853229598834696,0.0,0.047652180750853035,0.0,0.020702927274556686,0.0,0.0,0.035780408002868726,0.0,0.0,0.03370297876536233
0.21253580649122922,0.0,0.0,0.0,0.0,0.0663019722231207,0.0,0.025243978149757155,0.0,0.032159148001186404,0.0,0.08054255698855564,0.09632595499910869,0.0,0.05227924370196396,0.0,0.12744235899858825,0.14393871392450494,0.0,0.0,0.0,0.0,0.16323026652198494,0.0
0.08272259146587538,0.03222265001318604,0.09689006741955083,0.04433496680755099,0.01740313203117491,0.08446171056628128,0.04925392567517198,0.07549135622682385,0.019066728592369804,0.019850530472747912,0.0,0.03379673579536465,0.01639668451983386,0.19131546128038726,0.03693097383811548,0.036236708027778015,0.0,0.0851645083280314,0.0,0.0,0.05579567231625103,0.013791739811192905,0.0,0.008873856812312472
0.17953704888499927,0.0,0.11777787476294599,0.0,0.0,0.04844977242495248,0.0,0.06751067637561997,0.0,0.0,0.0,0.12812460476087625,0.05314200736826563,0.04483734494370656,0.0,0.07463834548125298,0.0,0.0,0.0,0.056061464675717536,0.0,0.0985153832749932,0.0,0.13140547704667013
0.055176190097131525,0.0,0.0,0.04106509266497828,0.0377814696748654,0.0,0.0,0.0,0.159003327126661,0.04092038726090287,0.0,0.0,0.07973461087306911,0.0,0.38592031609404326,0.0,0.1686395258823939,0.0,0.0,0.0,0.0317590803259548,0.0,0.0,0.0
0.09436564984741705,0.03355595633530407,0.07607772135720207,0.15218090560682385,0.0,0.07248009762804353,0.0,0.0,0.02774502602155621,0.2332444835444881,0.08090862044342186,0.0,0.0,0.02335628931672702,0.0,0.02987762035188562,0.14761887877207872,0.028588750775051942,0.0,0.0,0.0,0.0,0.0,0.0
0.049539715955245034,0.0,0.22759043327025644,0.0,0.06952792179961911,0.0,0.37224960943575275,0.0,0.1714374533460101,0.0,0.0,0.02950352305039839,0.0,0.01493278750132794,0.0,0.0,0.015068900587155218,0.050149655054234965,0.0,0.0,0.0,0.0,0.0,0.0
0.06914158078762958,0.0,0.022833766886004636,0.0,0.0,0.13400515387244674,0.017659241136716877,0.0,0.11078705293831434,0.0,0.23381732439133224,0.03639867796765655,0.0,0.0,0.043975863741342255,0.0,0.16982663402970394,0.03852545063215925,0.0,0.0,0.0,0.01751694236336298,0.0,0.10551231125333059
0.10515978710025485,0.021769850616862242,0.12803259561170263,0.07069581482721231,0.0,0.09354105908806402,0.06533219572115849,0.0,0.017999936160805037,0.1730519374847367,0.0,0.0,0.0,0.015152687776459265,0.0,0.01938348367570014,0.0,0.09274233102934294,0.0,0.1971383209077015,0.0,0.0,0.0,0.0
0.08887505260612853,0.014019406823251371,0.19364284288023073,0.08451248312213129,0.0,0.1291843864267527,0.0,0.029429681018851534,0.011591647194649009,0.01055964066714385,0.0,0.010089525964972687,0.04410914877970267,0.009758068539034794,0.022309298874801313,0.10963433195590645,0.033677512032554494,0.011944148564239223,0.0,0.024438668243765303,0.07916122087297953,0.031564617814680306,0.0,0.06149831761822431
0.1846446338298563,0.019722920724631596,0.0435393403622001,0.1076022762134879,0.08387386913190033,0.07812845426258914,0.048537961386584796,0.0,0.016307475884699305,0.05921825285813273,0.0,0.0,0.08039824121468755,0.0137279426046551,0.06901954061736337,0.031250857623173416,0.0,0.07061305970208097,0.0,0.015655104583745545,0.044195464396128974,0.0,0.0,0.03356460460408292
0.1439288901124896,0.033532723065195204,0.1641010773471121,0.05157615039521341,0.0,0.08560556803905797,0.061167600690734805,0.09640306591958438,0.02772581608823484,0.04629848019776153,0.011695120844116454,0.0,0.05998659168460745,0.023340118030383283,0.02821058992977275,0.04196241824247651,0.0,0.028568956668688396,0.0,0.025502898310167613,0.07039393443440359,0.0,0.0,0.0
0.13722370382841978,0.03477875488852642,0.11814270873609242,0.037703993145973225,0.017869290221394666,0.0605156028778973,0.032710354907333844,0.022132236743163954,0.053985987820270774,0.14240220189467967,0.0,0.11045230199348978,0.0314258778944605,0.03282009013231757,0.03817405526190811,0.030966378203843334,0.0,0.029630541470475773,0.0,0.031574478868647296,0.037491441111105715,0.0,0.0,0.0
0.03751384142630681,0.0,0.21203084712605685,0.06677033020622214,0.0,0.03297876734232301,0.13565130108653473,0.045953134099094115,0.0,0.0,0.03198214896013885,0.0,0.03617267552322804,0.0,0.06911599453418578,0.031606767519440776,0.13393878133245937,0.0,0.0,0.03815989029203705,0.06239990480849099,0.03055311574149674,0.0,0.03517250000198479
0.1275080828473055,0.023913399907686275,0.13637477080257396,0.056689548440884724,0.032558914414061405,0.033694746188458316,0.017941268300632862,0.0,0.01977228412365627,0.0,0.0,0.016556447471805635,0.04962564674958546,0.034306351642848266,0.03716489413429651,0.056218115141830914,0.059332892235690875,0.07786143524310354,0.08988919313617191,0.05829184652290788,0.0,0.07230016269649962,0.0,0.0
0.0,0.08583023748918685,0.1648207490239225,0.14804391827368535,0.0,0.13945032580307348,0.025635161784994174,0.0,0.06415447001631802,0.0752139657085038,0.0,0.0,0.0,0.0,0.0,0.11683241050932199,0.07852327632056008,0.0,0.0,0.0,0.0,0.10149548507043389,0.0,0.0
0.09523281704321118,0.04576801927404306,0.040983651314298215,0.0,0.04221049442773126,0.0,0.1679206783514512,0.0,0.0,0.06347795554805959,0.044256563355971085,0.0,0.12402481790717808,0.0,0.15424148813085203,0.0711672178423945,0.0,0.0,0.0,0.0,0.05487444120947853,0.0,0.0,0.09584185559533126
0.0943951122959178,0.05359359841672101,0.07729970480798057,0.06179703503752859,0.0,0.07551509626187225,0.0,0.0,0.12407869541931006,0.0,0.27085919311782575,0.0,0.0,0.03730329058833771,0.0,0.07406772793787787,0.0,0.04566027005649255,0.08543027606013588,0.0,0.0,0.0,0.0,0.0
0.0863620780112887,0.051615547795749776,0.11525035400847712,0.075598490197838,0.0,0.014861757888716631,0.0,0.06916352996670087,0.0,0.05738362719037007,0.048918666678027106,0.22819803054589075,0.03725520603324817,0.014042696848024158,0.0,0.06201263886208419,0.012587665260693923,0.0,0.032484193776895806,0.0,0.05593304354966002,0.038332473386334776,0.0,0.0
0.13299544562642132,0.07550925393055043,0.16092723191245842,0.05866777966242973,0.0,0.1063949566306531,0.1397858525881814,0.0,0.06243321436699067,0.0,0.0,0.0,0.0,0.052557464411665436,0.0,0.06723208241922603,0.0,0.064331805067926,0.0,0.0791649133834974,0.0,0.0,0.0,0.0
0.05625388930166694,0.021565899293116638,0.027741241374716955,0.0727526606466632,0.0,0.03618721432631505,0.0,0.0,0.020650963566214427,0.009881577917887088,0.0,0.0,0.04723003003461232,0.008813201406210896,0.5974850762754548,0.03188020636874137,0.018836680178264734,0.01078760479097406,0.0,0.0,0.01804654965338349,0.009884008838107299,0.0,0.012003196027670839
0.16714929470593548,0.07445887638535637,0.20024773606848006,0.2746937620116219,0.0,0.11257436988282818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102234124557366,0.0,0.0,0.0,0.0,0.07017247516683134,0.0,0.0,0.04968114453337304
0.06501227758712788,0.05570304418117456,0.14890516186601374,0.14265778013747582,0.008729861050303173,0.1421900706698195,0.0,0.0,0.01966555567291641,0.057622375161118906,0.0,0.01840408052327936,0.019402597904929212,0.02751895647137622,0.0,0.09598227144670482,0.020555585996912182,0.03871517082174191,0.0,0.0,0.07232836706033434,0.050077205760581285,0.0,0.016529637688190765
0.1319082289509144,0.06217372097700493,0.14346128941580724,0.18577553001052657,0.0,0.12060125700555611,0.0,0.0,0.030339460223224802,0.032353612962872154,0.0,0.0,0.028729114915455916,0.025540333252396914,0.0,0.058861367921308576,0.017123336587279086,0.03126208158166742,0.019273728779902036,0.0416194417797247,0.03601970610812185,0.0,0.0,0.03495778952823725
0.1881096122141396,0.022369406778471813,0.0,0.06871821744592772,0.04965497181376693,0.0,0.1137100917965154,0.0833820860702695,0.0,0.02957908568637362,0.0,0.11071919672279312,0.1114693862605824,0.0,0.08752966724869252,0.0,0.047096974462084065,0.04375832687136307,0.0,0.0,0.04390297662902029,0.0,0.0,0.0
0.08316341220257298,0.04721670866365059,0.06810211946070546,0.036685562577693946,0.0,0.10053951980417704,0.058849520255296356,0.0,0.039040127404950435,0.0585824393889943,0.14005160747512968,0.0,0.03357307204389859,0.03286471996542612,0.0397227270613861,0.04204090867271532,0.08454266281571915,0.04022733558581832,0.04434132992969374,0.0,0.05045622669217198,0.0,0.0,0.0
0.23223707572794508,0.057599936626769405,0.11197606199614711,0.08291720182110425,0.03587732190273188,0.0836609837715184,0.0224433258141948,0.04441915497178844,0.023327523112356825,0.0,0.0,0.0,0.03496518162059722,0.01963755155362014,0.0,0.055672260331992185,0.0,0.024036911839271247,0.0,0.07841282300053852,0.0,0.0,0.035281491722060715,0.05753519418736384
0.11654773106842344,0.007363979153526642,0.09728307419615864,0.033890550962122346,0.05438967274142061,0.027262070556018602,0.06733046234469107,0.015458539740663574,0.16685949727859156,0.06261512034687709,0.018383023363507767,0.06831230025232127,0.04568694451117947,0.016265507059715995,0.015718609145378495,0.03449632895821836,0.02251838132695128,0.01199317399572316,0.0,0.06135071336477045,0.02361031716767722,0.0,0.0,0.0326640024660629
0.14033966693031744,0.07565829859250296,0.10204547999519108,0.04695277446324,0.0,0.08514960735601775,0.03515963076075406,0.013939011167069847,0.04996631285614641,0.03096225257948973,0.0,0.014781081143312723,0.0,0.04206259018288691,0.0,0.1296516878584171,0.0,0.10366167467176841,0.0,0.0441283198830099,0.08554161155987566,0.0,0.0,0.0
0.10105044173343306,0.015544980651357412,0.02242100644656089,0.012077850756536036,0.0,0.09612267839941542,0.02231998648396914,0.05471332981730881,0.05909453054431831,0.0,0.03807363348389915,0.02281318121581278,0.06430072616307479,0.022476504331900255,0.011262257900867625,0.24136195144323255,0.0,0.037390049541272834,0.0,0.12642043275921905,0.0,0.0,0.0,0.0525564583278218
0.13256880732056972,0.03103764168441545,0.06649786979180902,0.14823782686874146,0.0,0.06457824751935097,0.0,0.0,0.017857742520298533,0.04806910780460028,0.0,0.09294112172761665,0.12118083251954687,0.015265935641368593,0.04034897065444179,0.1138757059516958,0.0,0.0,0.0,0.0,0.038197897412226296,0.06934229258331855,0.0,0.0
0.03361619866761848,0.0,0.08885268761714676,0.04195277383827665,0.15363029009401802,0.0,0.018681684090053816,0.08928791363643328,0.03812113285142464,0.03717111779087358,0.0,0.0,0.07454508240197408,0.09709977194882914,0.08768648635267004,0.008523328594994784,0.029467002896568537,0.01037036095343767,0.0,0.0648429706100817,0.1176211557692082,0.0,0.0,0.008530041886390664
0.06402664073938334,0.0,0.0,0.04765207475111151,0.5051537531786083,0.0,0.0,0.0,0.0,0.09793062276764826,0.0,0.0,0.09252431666408095,0.0,0.06527535119930267,0.0,0.03935460677223651,0.08808263392762847,0.0,0.0,0.0,0.0,0.0,0.0
0.046524672991841494,0.0,0.0394867666468489,0.09652833697310431,0.11969812460304172,0.0,0.08342437321295611,0.0,0.21699140960676958,0.0,0.0,0.27477280076616684,0.0,0.08049751024605929,0.0,0.0,0.0,0.04207600495321172,0.0,0.0,0.0,0.0,0.0,0.0
0.06363534419357214,0.0,0.14402416754104516,0.0,0.24953010990548094,0.0,0.09525888260833182,0.0,0.3176945814070963,0.0,0.0,0.05437351992072824,0.0,0.0,0.0,0.01793283285488492,0.0,0.05755056156886048,0.0,0.0,0.0,0.0,0.0,0.0
0.06262862317921904,0.018776596525180555,0.0270820659849959,0.060126900761577055,0.0,0.05350596928053268,0.04680519793980518,0.038040770279057196,0.04408303017146042,0.04770032535704598,0.06502610843080057,0.01377788460314809,0.10168218141540745,0.013069263067438495,0.21942704899895976,0.016718344036276322,0.04274192068385056,0.030580068802358886,0.0,0.0,0.09822770048288587,0.0,0.0,0.0
0.15164074140608436,0.08609527337659605,0.23998352346982002,0.06689270871462272,0.0,0.12131099699954861,0.05295647368453836,0.0,0.07118603851720645,0.0,0.0,0.0,0.0,0.05992575785035396,0.0,0.07665768385004763,0.0,0.07335080213118193,0.0,0.0,0.0,0.0,0.0,0.0
0.09229987941133998,0.05240401277955845,0.21353232431882183,0.11976205767345503,0.0,0.18387215667832307,0.0,0.0,0.04332913905580211,0.0,0.0,0.0,0.0,0.03647529134936622,0.0,0.09653020315692878,0.0,0.044646775850975255,0.0,0.0,0.06858846941573561,0.0,0.0,0.048559690309693634
0.040968698963993626,0.0,0.1150878069761103,0.06781844469536957,0.0,0.2124543822771228,0.28988266511335786,0.050185212864860176,0.0,0.0,0.0,0.0,0.039504017660908636,0.0,0.0,0.03451760988734288,0.03560937144432879,0.0,0.0,0.041674246049810626,0.0,0.0,0.033885813633294334,0.03841173043350048
0.10814100670714225,0.06139794259340221,0.20090844047117062,0.08243355758663837,0.0,0.14576454589014493,0.06371284087281505,0.0,0.05076557788733702,0.0,0.0,0.0,0.0,0.042735426650754235,0.0,0.07657877795533902,0.0,0.07620674821209486,0.0,0.011056513615054766,0.05896343470994205,0.0,0.0,0.021335186848164597
0.14944739407249896,0.032702524124858745,0.23207485227260652,0.17201198054618672,0.0,0.09757826399847898,0.0,0.0,0.027039383820516405,0.08011940504689555,0.0,0.0,0.027324790828922134,0.02276226632360483,0.023789179033777825,0.05245891349795824,0.0,0.027861650032518392,0.0,0.0,0.03210177937886147,0.0,0.0,0.022727617022315263
0.06897094723372489,0.030794108315893094,0.09628258082313376,0.036388417136380455,0.028299479947286012,0.07633747646386069,0.11278121583079785,0.04153122714213718,0.095118491513362,0.0,0.0,0.0243018032910287,0.019635128054832654,0.03419739002278476,0.0,0.049624999631513726,0.005353946927988961,0.1771087901703312,0.0,0.05761840636466337,0.015552452837462294,0.0,0.0,0.03010313829281832
0.1187087055528073,0.03681884887956258,0.030433752379503638,0.05827597607970456,0.0,0.029731132172589225,0.0,0.0,0.017446411062024058,0.11396637898856243,0.0,0.05978473832804825,0.0,0.01468671984616596,0.0,0.018787412410754524,0.029612981447700578,0.3025492422521362,0.0,0.0,0.029387897042756864,0.0,0.1067907894755408,0.03301901408214309
0.03467411679436759,0.04410901322336577,0.19509858218616957,0.1120814333763715,0.013678952201313004,0.15902958790293517,0.014770004652894448,0.0,0.020970403938065967,0.016297014404368003,0.013567844875253088,0.0,0.0,0.013702602001461804,0.0,0.0869128447270262,0.017014060530113125,0.05176467931697099,0.023293983373434347,0.03312386102598847,0.05891373362182213,0.0480269191491305,0.0,0.04297036269894818
0.16794816657411427,0.06841623011934395,0.1543955517469885,0.0531567735746333,0.012632899580557518,0.11701475686211488,0.008795141749911124,0.02872400885870965,0.0896438277223972,0.0,0.0,0.0,0.02261051988166602,0.04762043580757598,0.0,0.08067308100131113,0.0,0.05828874409973815,0.026819130776754036,0.023852671820646695,0.01742272146856591,0.0,0.0,0.021985338354971802
0.0,0.0,0.11058187782970115,0.07688065188507943,0.022568354581477608,0.046114332341490975,0.2287761764541402,0.08727869501719573,0.0809999203162507,0.0,0.0,0.06278740579944997,0.06226615175806233,0.03226169046584745,0.0,0.0737814596848736,0.03478790037789645,0.010594213439137875,0.0,0.02122500671365167,0.02874505843946889,0.0,0.0,0.020351104896276014
0.17831865409008338,0.0,0.0,0.09036794657031925,0.10779196997537877,0.0,0.0834873826389471,0.0,0.21277107918106514,0.0,0.0,0.0,0.0,0.0,0.11901296732848776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20825000021571863,0.0
0.18258413524151842,0.043830913397371156,0.21891361601370984,0.03405493016743499,0.030566894451393396,0.06175916046375406,0.0,0.059543616187509946,0.03624065488126759,0.10625111896386596,0.0,0.0,0.0,0.03050807088005262,0.0,0.039026257427366096,0.0,0.03734273125281126,0.0,0.11937790067194462,0.0,0.0,0.0,0.0
0.12758605968901895,0.036415131357066075,0.1335987968580013,0.16759696798952675,0.0,0.13080617579410755,0.0,0.0,0.030109073840259265,0.022290876973049687,0.0,0.009027889280520767,0.04343444723857088,0.025346389624050822,0.03064274236078692,0.05841439696164024,0.0,0.03102468916115031,0.0,0.09265237008091823,0.03574618608684674,0.0,0.0,0.02530780670448557
0.09828927970437296,0.0091014949812642,0.040729675436288366,0.013073582504552652,0.0,0.0,0.049078649280013424,0.0,0.023357332543576286,0.00908168025222797,0.0,0.38760451834671816,0.009562654415670217,0.07202891385972526,0.009299829365320906,0.0,0.07828463088819433,0.06427606049157972,0.0,0.1042802416026838,0.031951456327811836,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3566549001959113,0.0,0.0,0.0,0.0,0.0,0.6433450998040887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08910766375187112,0.0,0.06618829180616852,0.02979939730216204,0.0,0.0,0.13160726302481404,0.0,0.20999852428977944,0.10808984170631478,0.0,0.024040877850457495,0.10496465359917691,0.0,0.040820176972059495,0.0,0.0,0.0,0.0,0.08808080833374268,0.0,0.0,0.10730250136345351,0.0
0.179158877496204,0.007850363897535254,0.04595972271535385,0.01008600969735366,0.00946412845026551,0.033636451607931786,0.0,0.08322438143303466,0.008976912418187589,0.008712279716622152,0.0,0.008106804509901894,0.4001412432032817,0.0,0.028371016329623033,0.05596219046736455,0.0,0.018464253844507717,0.017591369236005266,0.03892089991868315,0.0,0.0,0.0,0.04537309505814421
0.20016397717080783,0.05703017690201495,0.08225638826105129,0.04431024912091081,0.0,0.0803573453885419,0.0,0.0,0.047154184084320816,0.0,0.0,0.06277137567497963,0.0,0.039695286827697386,0.15037592850263892,0.05077864439484286,0.0,0.11502724384652156,0.0,0.0,0.0,0.0,0.0,0.07007919982567208
0.08413166778857797,0.012757726051411662,0.18705653355846252,0.06764348450034442,0.011914352421530938,0.11755839836381807,0.01640049573514494,0.02678114794388013,0.02906232222185928,0.04186112960575901,0.009490584075726057,0.0,0.021081168753898743,0.008879888199366264,0.0,0.0997677569783655,0.0,0.010869231289244092,0.01315464319869111,0.02223930287822144,0.05009346746626881,0.0618640346836158,0.0,0.10739266428581332
0.0,0.23429761313697692,0.0,0.10368827645401768,0.0,0.0,0.0,0.1064219867529385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10137049320563014,0.0,0.0,0.0,0.0,0.0,0.4542216304504369
0.06718469934940603,0.020911532945243796,0.1345487864411686,0.09886100434860919,0.0,0.10978356894156396,0.015689087482184064,0.010974425522288294,0.017290254520506778,0.04458786426477891,0.0,0.0,0.04333247095215904,0.014555264306728247,0.0,0.041092956157879224,0.0,0.03563348483451559,0.0,0.27135782470957565,0.05126384890268556,0.0,0.0,0.02293292632070704
0.07753843615901998,0.012352862378399507,0.06457012076033616,0.009597697904455738,0.008748452224102416,0.035608130267262,0.08385061569641769,0.021355188884491776,0.046552734607658616,0.038467075062323365,0.0,0.07230947444323949,0.043668165831291184,0.05278605788329485,0.30869165869964804,0.028728959431478372,0.010918196699877342,0.01987276298571336,0.0,0.010766771709125052,0.035032278680202096,0.008660476916779913,0.0,0.00992388277488298
0.15252826167115366,0.017768201019181033,0.05305897372550565,0.07761747006493223,0.02798174478283234,0.081316689197677,0.05891359398703969,0.06483665631568925,0.014691257632695102,0.04139818721958471,0.012834561900444847,0.008381535744988289,0.051019592448927925,0.06029845317498062,0.025433611093520346,0.035061395742376156,0.0,0.06248694886720618,0.07818035005753726,0.029715362088407322,0.012789425475609696,0.012276146574747598,0.0,0.021411581214963102
0.032175335347487836,0.0,0.02022704048626466,0.0,0.024972802537698114,0.052669176830140864,0.09483744091344377,0.0,0.4494757640893803,0.0,0.0,0.07045289220550985,0.0,0.030647951036066462,0.15238607432186155,0.0,0.018974106334984416,0.0,0.0,0.0,0.0,0.0,0.05318141589716207,0.0
0.05467417800083287,0.017946078058698946,0.15994909145511726,0.0545481798135538,0.0,0.11723773881435942,0.027741453557559203,0.02825444183189233,0.014838331464856146,0.0077241554438902205,0.0,0.0,0.028621102734382658,0.01249118895766799,0.007548886620053877,0.061030143573358446,0.0,0.021384255295447976,0.0,0.23076820565670725,0.07403955883982487,0.026129711833655703,0.0,0.05507329804814104
0.04677745425149817,0.0,0.040165428429731004,0.05809460611237333,0.08517825785785064,0.05750487241429216,0.23351640432925783,0.04096056101999889,0.09708259280399674,0.0894482256638768,0.0,0.0,0.07750731847804174,0.0,0.03283094030384471,0.028172853821748237,0.0,0.0,0.019166030382153594,0.03401401330870835,0.028229253122339624,0.0,0.0,0.0313511877002881
0.03722015252744587,0.0,0.2006740128210464,0.12641138523963244,0.0,0.11812625078731542,0.047940408017895,0.013457338468466199,0.0,0.0945094110922518,0.02431756496071662,0.0,0.06639175033002571,0.0,0.032359205897433685,0.04586053217863736,0.03546133832186388,0.0,0.0,0.033161229810189354,0.07816686859276505,0.0,0.0,0.04594255095431527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48396494217771674,0.5160350578222832,0.0,0.0,0.0
0.0,0.0,0.0,0.09194661592440041,0.06013957662064453,0.0,0.0,0.04275882679310686,0.0,0.22842487093098188,0.0,0.0,0.044877640307931455,0.0,0.0,0.0,0.12907673369715097,0.09726870262323577,0.0,0.06399367576450792,0.0,0.24151335733804022,0.0,0.0
0.054026771870911434,0.0384148548875504,0.20145484733739816,0.1516305204974138,0.0,0.11690675762614451,0.0,0.009721629134171024,0.05122485636720208,0.06320561148710367,0.0,0.017751030381250782,0.0,0.023172723974492642,0.0,0.09002955438798617,0.024739078049672035,0.0,0.0,0.036814701580839555,0.02809908552477657,0.07291421191054757,0.0,0.01989376498253954
0.0,0.0,0.03831610637747913,0.16288376568302435,0.0,0.0,0.1206857929264603,0.028170929531930105,0.03964696459773644,0.0,0.17194326706167895,0.045263401584514106,0.049672130233046695,0.0,0.0,0.0,0.0,0.0,0.08179534342752193,0.0,0.0,0.0,0.2616222985766079,0.0
0.13695134191464484,0.06802730263410874,0.09836263558613567,0.08169835833227643,0.005999708099692608,0.22954092505374898,0.0059695920781516,0.00927971683116385,0.06314770580859011,0.0,0.0,0.012840546828072393,0.02014059019501418,0.04307656543224451,0.0202808548453173,0.06148664291548212,0.0,0.06470291114109865,0.0,0.036701592675450354,0.0,0.0,0.0,0.041793009628807706
0.09933619260838411,0.035313799178629965,0.05093418491759143,0.18071679300456475,0.0,0.04975827380746762,0.08603874865823079,0.0,0.13757168814390985,0.026629873916068164,0.0,0.013125833585518417,0.04079238480586139,0.024579818326355106,0.0,0.031442772022318405,0.12526032909631976,0.0432202116223782,0.023956819401244125,0.0,0.0,0.0171865890482068,0.0,0.014135687856951058
