t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32
0.41678612590022934,0.0,0.0,0.0,0.0,0.0,0.0,0.2603262504679091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09562590085902366,0.0,0.0,0.0,0.0,0.0,0.04428350678676991,0.0,0.0,0.0,0.0,0.18297821598606787,0.0,0.0,0.0,0.0
0.0,0.0,0.3922500677402487,0.0,0.0,0.0,0.0,0.0,0.0,0.06068798696175549,0.0,0.5470619452979959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.27917157944012383,0.0,0.0,0.0,0.21317007854069303,0.0,0.0,0.0,0.04781659923541797,0.0,0.0,0.17338021322412028,0.0,0.0,0.0,0.0,0.0,0.0,0.06405673746173345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22240479209791159,0.0,0.0,0.0
0.0,0.0,0.05601155461064828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17227072561538834,0.0,0.0,0.0,0.1130466537400292,0.0,0.0,0.0,0.08960717715825556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5690638888756786,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104908909627632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18950910903723686,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592072300840724,0.0,0.0,0.40792769915927596,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.36848303210747807,0.0,0.0,0.0,0.24616699468849568,0.0,0.0,0.1420714828440385,0.07984489326799024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16343359709199753,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7831655136101974,0.2168344863898026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20214159778854016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07147677881685774,0.0,0.0,0.06327240249949025,0.0,0.0,0.0,0.3996394525715106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26346976832360125,0.0,0.0,0.0,0.0,0.0
0.1399125265842972,0.0,0.0,0.0,0.0,0.0,0.06700377448480842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06229022018804509,0.3279603200545321,0.0,0.0,0.0,0.0,0.0,0.40283315868831726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.30190906955772845,0.5778523534577817,0.0,0.0,0.0,0.0,0.0,0.12023857698448988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324418436932616,0.18352066078241636,0.0,0.13062840811724885,0.0,0.19316910744548618,0.0,0.13517268971188398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025067290249703153,0.0,0.0
0.0,0.0,0.5267971122591495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0691795103619696,0.0,0.0,0.0,0.2567070324355135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14731634494336726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40089763314515087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991023668548491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4271045253719183,0.0,0.0,0.0,0.0,0.0,0.0,0.10861355483521903,0.0,0.0,0.0,0.0,0.0,0.19952566665353844,0.0,0.0,0.0,0.08556210018252737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17919415295679691,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10075615812003681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588448695963198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040398972283643406,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4109817313992916,0.0,0.0,0.0,0.0,0.0,0.21287417838724731,0.16371473181209936,0.0,0.0,0.0,0.0,0.0,0.21242935840136165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22811034770067232,0.0,0.0,0.0,0.0,0.0,0.0,0.22146747124610205,0.0,0.1858674836730808,0.0,0.0,0.0,0.318000111947659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04655458543248569,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4534887426322652,0.0,0.0,0.0,0.0,0.0,0.0,0.320623527672854,0.0,0.0,0.0,0.0,0.0,0.10397694463361133,0.12191078506126941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5233602817137648,0.0,0.0,0.0,0.14626565444427636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303740638419589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06866067469531782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06591489877297255,0.06257503348222673,0.0,0.0,0.4582429879196072,0.0,0.0,0.12849813072784552,0.0,0.0,0.0,0.0,0.21610827440203015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8055398845201317,0.0,0.0,0.0,0.09699970062744606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09746041485242221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15225764229462163,0.0,0.0,0.05401879532161882,0.0,0.0,0.0,0.1484882833651152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029528714533082825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135024632125112,0.5543563181643104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6043910580496589,0.0,0.0,0.19391949934427102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168944260607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3548251492355673,0.1257539648897227,0.0,0.0,0.0,0.0,0.0,0.08452709894173543,0.0,0.0,0.0,0.0,0.0,0.0,0.10391516080119792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16621128280982417,0.0,0.0,0.0,0.07869715322039615,0.0,0.0860701901015564,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12214853627198477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232437803836824,0.0,0.0,0.0,0.0,0.0,0.4529717968350019,0.0,0.31255528885464506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07033085613253368,0.45538693267884106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32138249309385347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289971809477176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091145747831059,0.0617482703583053,0.1291371548585887,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742209287386762,0.0,0.0,0.5881949323593599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23758413890196395,0.0,0.0,0.0
0.0,0.16424262460340738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12639093422850167,0.0,0.0,0.08044060961827307,0.0,0.06416362709615044,0.0,0.0,0.3645040125133701,0.0,0.03156679871797266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686913932223247,0.0
0.0,0.0,0.0,0.38629362211225643,0.0,0.0,0.0,0.0,0.0,0.1748465142687401,0.0,0.042857370740589505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189198378816148,0.0,0.0,0.0,0.0,0.0,0.10853934693505862,0.0,0.0,0.0,0.2555711621551939,0.0,0.0
0.13311245067220237,0.0,0.0,0.0,0.20767555307429014,0.03536573286937147,0.03728534160641676,0.0,0.0,0.0,0.0,0.0,0.03878870383189965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35143402554579284,0.0,0.0,0.19633819240002692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11959821615179989,0.0,0.0,0.0,0.0,0.0,0.02168078268206162,0.03920443378489904,0.0,0.55280550309931,0.0,0.0,0.0,0.1341742244261703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630759825047805,0.0,0.10590608003071153,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11494501956518138,0.0,0.0,0.074460939813988,0.0,0.0,0.0,0.639627312762997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709667278578336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6173855387193912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38261446128060883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05208352881984806,0.0,0.15687150352864462,0.07761084182634924,0.16315593405772935,0.0,0.06476116311298995,0.045677578692955204,0.0,0.040764250385258965,0.0,0.0,0.12619835571112417,0.011830990349478208,0.11527817865677371,0.0,0.0,0.05116228421029543,0.0,0.0,0.06935529870682798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525009194172499
0.0,0.0,0.0,0.2854433279815489,0.14679304325753995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5677636287609111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931182691594488,0.0,0.0,0.2173188163720879,0.0,0.0,0.0,0.17787792431284027,0.0,0.0,0.0,0.4116849901556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09096017880158648,0.0,0.0,0.0,0.30601124962909115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826834500053627,0.0,0.0,0.3203451215639597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26501927907315614,0.0,0.16787360690405495,0.0,0.35661802010206295,0.0,0.0,0.0,0.0,0.0,0.0,0.210489093920726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09413480042879944,0.0,0.0,0.0,0.0,0.17501036650206073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06835106791246309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02441336389091449,0.0,0.6380904012657621,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268285185475567,0.0,0.0,0.0,0.0,0.0,0.0,0.31085284911252403,0.0,0.0,0.0,0.16231863233991928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8881366721733781,0.0,0.0,0.0,0.0,0.0,0.1118633278266219,0.0,0.0
0.0,0.0,0.0,0.20546733397774306,0.18349271980576862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321057904178681,0.0,0.22080458230368594,0.15812957349493426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515229121912687,0.2508912479498579,0.0,0.0975858398588734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
