t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
0.16047154119617402,0.0,0.839528458803826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23243996749978826,0.04609516696696886,0.1802062393085669,0.04968918050692327,0.0,0.0,0.08916986799834903,0.12688870593602744,0.0,0.0,0.0,0.0,0.04845080126363646,0.0,0.0,0.0,0.11796614437931634,0.051109261600270454,0.057984664540152844,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104869369063519,0.5206748707384993,0.0,0.0,0.0,0.23285484874649934,0.0,0.0,0.0,0.0,0.0,0.0,0.13598334360864928
0.24605024763122763,0.0,0.1107868355072715,0.09489022764399825,0.0,0.0,0.0,0.10639709573979583,0.10436571305299329,0.0,0.0,0.0,0.13949327773896703,0.09601475805951634,0.0,0.0,0.0,0.0,0.0,0.10200184462623016
0.7762633480097211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22373665199027887,0.0,0.0,0.0
0.0,0.0,0.0,0.6218135724567483,0.0,0.0,0.0,0.0,0.23617030555145244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14201612199179928,0.0,0.0,0.0
0.0,0.0,0.8222363666562228,0.0,0.0,0.0,0.0,0.0,0.0,0.17776363334377726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7578415838211016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24215841617889844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7583771485839836,0.0,0.04659709618300081,0.0,0.0,0.0,0.0,0.0601656775483341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13486007768468142,0.0,0.0,0.0
0.14020647851303958,0.0,0.069278341930931,0.0,0.18825804562085885,0.0,0.0,0.4638891213096085,0.0,0.0,0.0,0.0,0.0,0.06742371749166917,0.0,0.0,0.07094429513389283,0.0,0.0,0.0
0.5445725538341887,0.0,0.13766589197818746,0.0,0.317761554187624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0714771615218703,0.0,0.5691816110504989,0.0,0.0,0.0,0.0,0.07179662268393268,0.0,0.2875446047436981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4865246707588975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214602902473847,0.0,0.0,0.0,0.0,0.28132930021636404,0.0,0.0,0.0
0.0,0.0,0.6425649229122911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357435077087709
0.0,0.0,0.0,0.3945135302024683,0.0,0.0,0.16887476264215776,0.1150333286327215,0.10315564121262924,0.0,0.0,0.0,0.184816656348736,0.0,0.0,0.0,0.03360608096128736,0.0,0.0,0.0
0.0,0.0,0.0,0.4231130099959417,0.0,0.0,0.0,0.0,0.07647053202921753,0.0,0.4620649681569922,0.0,0.0,0.0,0.0,0.0,0.03835148981784852,0.0,0.0,0.0
0.8406484426719241,0.0,0.0,0.04975650774160547,0.0,0.0,0.0,0.05409471651749261,0.0,0.0,0.0,0.0,0.055500333068977774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.415982223754613,0.0,0.0,0.0,0.0,0.584017776245387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.40041051602167194,0.0,0.0,0.0,0.2715297173368625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280597666414656,0.0,0.0
0.0,0.0,0.41367905898798296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863209410120169
0.0,0.2501306314351114,0.0,0.027251123736910545,0.07195910763327823,0.0,0.26473367473769216,0.025664114856932794,0.0,0.12921250564349118,0.0,0.0,0.03836417157673283,0.0,0.027102305983186428,0.0,0.0,0.07757345140780171,0.0880089129888628,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09207060104421709,0.0,0.4258500291902027,0.0,0.0,0.0,0.0,0.041693305812054646,0.0,0.0869480891454129,0.23011708993652857,0.0,0.0,0.0,0.05872828703972598,0.0,0.0,0.0,0.06459259783185808
0.797336601472964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20266339852703588,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4801574011108262,0.0,0.0,0.0,0.0,0.0,0.0,0.12103588228606134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35573892186779327,0.04306779473531935,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19216957117210948,0.0,0.0,0.0,0.6553155370407109,0.0,0.0,0.0,0.0,0.15251489178717959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4467177108130965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804735758227153,0.0,0.0,0.27280871336418816,0.0,0.0
0.0,0.07096884913080095,0.05359707154948697,0.27534358013241983,0.0548047140296285,0.05578985394781145,0.0,0.0,0.2666213171752398,0.2228746140346125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1571377854957457,0.0,0.08111465892112023,0.0,0.0,0.0,0.19442615165162386,0.0,0.16335700659555386,0.0,0.0,0.0,0.0,0.0,0.0,0.14277693489805968,0.0,0.2611874624378967
0.0,0.4855972503967392,0.31051755322562524,0.0,0.0,0.09875197390354098,0.0,0.0,0.0,0.10513322247409469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74781829610052,0.0,0.07256524087023439,0.0,0.0,0.0,0.0,0.11045067408257098,0.0,0.0,0.0,0.0,0.06916578894667455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5296740460803401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23726283067436488,0.23306312324529505,0.0,0.0
0.0,0.0,0.7001390679505692,0.0,0.0,0.0,0.0,0.2998609320494308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5632723619886582,0.0,0.0,0.1553058631519259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938018887926286,0.0,0.15204158598015308,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4834687036122798,0.0,0.20309462396874742,0.0,0.1648122206930263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486244517259466,0.0,0.0,0.0
0.0,0.1401883253235815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192458063558452,0.0,0.0,0.0,0.0,0.0,0.0,0.4405658683205734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03434889386307733,0.0,0.0,0.0,0.0,0.10966405600618831,0.0,0.0,0.0,0.0,0.1541310499997213,0.0,0.0,0.0,0.07101172622985615,0.0,0.6308442739011569
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.545622225715861,0.0,0.0,0.45437777428413895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15972554896459337,0.0,0.0,0.032262295739360534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07353498420951778,0.05526940965142581,0.6792077614351024,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33412474023340427,0.0,0.0,0.0,0.0,0.18276574699615858,0.0,0.0,0.0,0.0,0.0,0.4831095127704371
0.0,0.0,0.14651052402290296,0.0,0.7378904983835687,0.0,0.0,0.0,0.0,0.0,0.0,0.11559897759352833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6813479266082361,0.0,0.0,0.0,0.318652073391764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.21097545954906285,0.0,0.2785293459087491,0.0,0.0,0.0,0.0,0.0,0.0,0.45376581518984715,0.0,0.0,0.05672937935234094,0.0,0.0
0.3595406498231982,0.4759741196247773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644852305520244,0.0,0.0,0.0
0.0,0.0,0.0696138978637914,0.270432599287694,0.0,0.0,0.6599535028485145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5682676390170108,0.0,0.0,0.07222649536242769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11040594828203411,0.11154380496713262,0.0,0.1375561123713948,0.0,0.0,0.0,0.0,0.0
0.49621655151201893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06532456331613277,0.0,0.0,0.0,0.0,0.4384588851718482
0.12098240297249463,0.6120974632524063,0.12501904358587093,0.0,0.14190109018922806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12572289870347045,0.2203070220811383,0.0,0.3727002112377783,0.11521136539094577,0.14862685807736825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01743164450929896,0.0,0.0,0.0
0.0,0.3924553566283709,0.0,0.0,0.6075446433716291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6686632659060084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33133673409399156,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23346219101514198,0.0,0.0,0.0,0.0,0.21600670183883627,0.12234195686564697,0.0,0.0,0.0,0.0,0.42818915028037474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31660911642759143,0.0,0.0,0.09831451927591338,0.0,0.0,0.0,0.1068864414159243,0.0,0.0,0.0,0.0,0.09586427439880078,0.0,0.29053393587131426,0.0,0.09179171261045566,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8611850092892794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13881499071072054,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1538452920589271,0.7188131035549916,0.0,0.0,0.0,0.0,0.0,0.12734160438608128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1613694543215528,0.0,0.0,0.0,0.0,0.0,0.0,0.14817957589168898,0.0,0.0,0.0,0.0,0.6904509697867581,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3968572790374691,0.14495257873532164,0.0,0.0,0.0,0.0,0.0,0.0,0.4581901422272092,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08406031022951438,0.13385546591946218,0.0,0.0,0.0,0.579684200797057,0.0,0.0,0.0,0.0,0.0,0.2024000230539665,0.0
0.2037573765635502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4171963512008205,0.37904627223562937,0.0,0.0,0.0
0.0,0.0,0.0,0.22759434301467946,0.0,0.08355621884309081,0.0,0.2474380141448168,0.0,0.0,0.0,0.0,0.22192212005983308,0.0,0.0,0.0,0.0,0.21948930393757982,0.0,0.0
0.15259101451821672,0.0,0.0,0.06528048339131269,0.0,0.0,0.0,0.1973916927473105,0.212518180861929,0.0,0.0,0.0,0.07638423564049536,0.0,0.09678598181516272,0.0,0.0,0.0,0.0,0.19904841102557294
0.3602948311739307,0.025264667028609904,0.14957844769146567,0.021390679876191063,0.14221168926448777,0.02315232001911683,0.029867336177872548,0.07873753734233115,0.0,0.0,0.0,0.0,0.025029084456669563,0.0,0.03171419459474325,0.0,0.06954893766623425,0.043210274708347284,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.717631587928329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12076088965665761,0.0,0.0,0.0,0.0,0.0,0.0,0.16160752241501342,0.0,0.0,0.0
0.0,0.07827897682115237,0.44471870550097514,0.0,0.0,0.0,0.0,0.0,0.1663955613769071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31060675630096535
0.0,0.0,0.3402566843527942,0.0,0.0,0.0,0.6597433156472058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625350040376109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746499596238911,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09581949928060252,0.0,0.06889999899376295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352805017256346,0.0,0.0,0.0
0.0,0.0,0.5670553062413995,0.0,0.43294469375860034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8044338072163485,0.0,0.19556619278365153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4100546794835451,0.0,0.0,0.0,0.0,0.07764242836592736,0.0,0.06595368581531041,0.4019211866677321,0.0,0.0,0.025192457566895247,0.019235562100589732,0.0,0.0,0.0,0.0
0.10934135065655547,0.0,0.0,0.12508498463844253,0.0,0.0,0.0,0.0,0.04260892296717406,0.0,0.0,0.0,0.0,0.0,0.03605109925222127,0.0,0.19844125518287642,0.4884723873027301,0.0,0.0
0.7901864106064949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098135893935051
0.0,0.0,0.0,0.0,0.3058139526095212,0.6941860473904787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.46394603313947547,0.0,0.0,0.0,0.3606570850947825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17539688176574217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710389164379182,0.0,0.0,0.12896108356208172,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07759797484231823,0.0,0.5251667867954958,0.0,0.0,0.0,0.09746636275255285,0.19036040422205328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940847138757982
0.17668541719495887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233145828050411,0.0,0.0,0.0
0.3331442838585387,0.0,0.028864092503173948,0.0,0.0,0.0,0.0,0.11465036651056199,0.0,0.0,0.0,0.06836791317634983,0.0,0.0,0.22216494221557945,0.0,0.09122381589657165,0.14158458583922442,0.0,0.0
0.13772772738964487,0.0,0.0,0.0,0.0,0.0,0.0,0.03643030819354223,0.0,0.0,0.0,0.0,0.0,0.0,0.12981686076303575,0.0,0.5452761390633729,0.15074896459040438,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09724730173195188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10189622729255284,0.30991586903371354,0.0,0.05267298915718473,0.0,0.0,0.31691534880427746,0.0,0.12135226398031945
0.3721991904043935,0.0,0.6278008095956066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4740961247415304,0.0,0.12412735284682863,0.0,0.0,0.0,0.18388128181494612,0.0,0.21789524059669493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04879806595195625,0.0,0.12204482008370396,0.0,0.0,0.0,0.0,0.0,0.0,0.06027965659445488,0.0,0.0,0.0,0.0,0.0,0.04360962952259876,0.0,0.7252678278472863,0.0
0.5140371957131227,0.0,0.0,0.1155846659471429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06376549246478098,0.13524480673973402,0.0,0.17136783913521936,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7240733883648088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27592661163519117,0.0,0.0,0.0,0.0,0.0
0.09847080642903204,0.24015179447720852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613773990937595,0.0,0.0,0.0,0.0,0.0
0.8379348133576809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07818866704266045,0.08387651959965856,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7161156152365857,0.0,0.0,0.0,0.0,0.2838843847634143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4603591567823545,0.0,0.0,0.0,0.0,0.0,0.5396408432176455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10743671066559533,0.0,0.0,0.8925632893344045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1326628380093711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673371619906288,0.0
0.0,0.044911095014349,0.0708467058000625,0.0,0.11992288881415103,0.0411561348900303,0.45416832128710577,0.0,0.0,0.26899485419430136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.652738028175236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472619718247641,0.0,0.0
0.6543728871328652,0.0,0.0,0.0,0.0,0.0,0.0,0.34562711286713466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5577742687949233,0.44222573120507663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31363475194582063,0.0,0.0,0.0250999503438,0.0,0.0,0.1928809051774388,0.0,0.0,0.0,0.0,0.09750863963545191,0.0,0.0,0.0,0.0,0.16822483399692947,0.2026509189005591,0.0,0.0
0.1218502396141123,0.0,0.35714596471931287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41572432418845473,0.0,0.0,0.0,0.10527947147812013,0.0,0.0
