t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35
0.18804668325581503,0.0,0.0,0.0,0.29123923574976657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050140195860800596,0.0,0.021340843400323793,0.0,0.0,0.0,0.024655371518694656,0.0,0.0,0.08597136629538427,0.08902979919361663,0.0,0.0,0.0,0.023912611871553663,0.0,0.0,0.04527237770442203,0.0,0.052496140147042014,0.1278953750025807,0.0,0.0
0.017265742954013497,0.0604248878525801,0.185708695058379,0.017490533874241605,0.04584884269509935,0.024375876201475674,0.03858415530667541,0.018464490186096277,0.027803604504363998,0.025934060263217817,0.07948646727485457,0.0975418997039404,0.09700157106251658,0.021818437945277273,0.017490256760455247,0.01779708598286438,0.0,0.0,0.0,0.04859686938423284,0.07050841696605734,0.0,0.06605358451484847,0.0,0.0,0.021804521508810248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07775292543077544,0.0,0.0,0.07000371690648094,0.15193113118610027,0.04280837761930522,0.0,0.02733288632851216,0.0,0.04295336139104986,0.11360337795270045,0.0806422029717596,0.1759570383828342,0.0,0.0,0.05545904006826258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023634438775986193,0.0,0.0,0.0,0.02144751875697892,0.02305075604363105,0.0,0.0435277907797504,0.0,0.0,0.0,0.04989543740587271
0.062493930694677055,0.06769772855142686,0.0,0.01501562281854546,0.0552367206360494,0.04243960875467543,0.0,0.0,0.048407453639082144,0.0,0.10397449869118125,0.046463270052552706,0.0381742690564182,0.048224870908958675,0.0,0.030822126188686134,0.0,0.0,0.0,0.03560922864775882,0.0,0.01776539143468058,0.0946890879144642,0.0,0.0,0.0,0.05644558912146545,0.0,0.029885037865688736,0.0,0.014795597748123196,0.0,0.0,0.05927517877770735,0.031726065542061234,0.10085872295579715
0.0,0.0,0.05355066994299753,0.043505952143032406,0.0,0.04385395316067915,0.10186794229625479,0.04631354466080644,0.047483678603872995,0.07795763882175735,0.043516884768619174,0.19559574284940937,0.0,0.0,0.0,0.04426846982619641,0.037259193091091235,0.0,0.0,0.0,0.04352644229594307,0.053358677789254,0.0703249313353711,0.0,0.0,0.0,0.0,0.023608345090453762,0.0,0.0,0.0,0.0,0.0,0.0315989428528608,0.04240899047140033,0.0
0.0,0.0,0.0,0.0,0.027341879109368673,0.0,0.07972375055241511,0.056926432424742476,0.0,0.06487578026054538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054249847071768525,0.0,0.0,0.0,0.0,0.0,0.02577934031787426,0.0,0.0,0.175038038629113,0.0,0.0,0.05705445774680938,0.06911848003883928,0.05107821511761456,0.28842389989916317,0.050389878831746206,0.0,0.0
0.03787709982294578,0.04063187795873407,0.04492234002050984,0.2802646701313277,0.08137483290290155,0.05347510956315032,0.0,0.0,0.060994763217223594,0.0,0.05075695703665706,0.05854503680948221,0.15419487436924326,0.0,0.0,0.13696243816782458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05759301203273856,0.014890014510236076,0.158518885158509,0.0,0.0,0.08005529143488545,0.0,0.0,0.04111537442578474,0.0,0.039044236395531125,0.013733130566327826,0.011857479669620875,0.0,0.06537601241162971,0.0,0.0,0.0,0.0,0.0,0.04771059635836556,0.01793870229293838,0.320020229870087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13214703487334573,0.0,0.0,0.0,0.0
0.017020684405158495,0.0,0.0840727107482262,0.0,0.0,0.01763242658005431,0.0,0.0,0.0,0.0,0.017584079401589674,0.0,0.03732309381781926,0.04714959646318812,0.0828165522260303,0.0,0.0,0.0,0.0,0.07119475398840441,0.01530101051384577,0.0,0.057322470875092325,0.015427437955426893,0.0,0.04695581055021764,0.0,0.0,0.014293328861545313,0.0,0.01598200397868994,0.0,0.42040094799969696,0.03952309163501436,0.0,0.0
0.012624162969370255,0.060736269611944324,0.0,0.0,0.014414626181824175,0.06016463486584036,0.05769526506205711,0.03691806185159197,0.02032911270217985,0.012311870639541074,0.06934061617505673,0.06370869625563885,0.047948930743052134,0.0,0.049590857714906365,0.05271579158591903,0.018372913560175667,0.0,0.11224161025046525,0.0,0.0446014344155739,0.0,0.0,0.014565895215260421,0.08318234298040773,0.0,0.0,0.0,0.0,0.052234738201619814,0.0694288447657275,0.0,0.0,0.0,0.0,0.0468733242518475
0.036967306867844676,0.08409607054803403,0.0836448249819269,0.012480002813731125,0.05771896232877737,0.038500429260621395,0.026530684584550032,0.03526696541882344,0.058582761865781596,0.1198950504542568,0.09726107324142627,0.017228608535037753,0.0,0.0,0.0,0.0,0.09881437128419757,0.0,0.0,0.013203923441311527,0.02259379177200591,0.02769752802223233,0.036504404475991,0.0,0.0,0.0,0.0,0.049052956910421296,0.06127890135712491,0.0,0.0,0.0,0.022681381835904044,0.0,0.0,0.0
0.04885826134218621,0.04975021383575202,0.0,0.09143725669876496,0.05276993255550254,0.08228792922661626,0.029542525082990878,0.0,0.039762844330407214,0.018444629982460693,0.035041722266165,0.0399560954124049,0.030733679317567403,0.08771047145249858,0.014777037055119582,0.051411529676451656,0.0,0.07903020377013505,0.0,0.05433426297661276,0.0,0.0,0.014606135192244327,0.04453523930859645,0.0,0.0,0.0,0.0,0.0,0.017573720361211735,0.0,0.0858903745086451,0.015239882025543964,0.0,0.0163060536221225,0.0
0.059192088996974514,0.08352571693980516,0.027051292337235026,0.010698590065212291,0.05044151479922144,0.057001346252601504,0.0,0.0,0.11351771802972437,0.0,0.06966624240532965,0.09023537131269097,0.021232647306389723,0.0,0.012747919040641622,0.039448077603427764,0.0,0.013389130744377142,0.0,0.03722577069565387,0.0,0.0,0.07127653586951768,0.0660098467170232,0.0,0.0,0.0,0.0,0.05845332658274137,0.01277784453262515,0.0,0.03569852028337984,0.0,0.04422725648836906,0.0,0.026183242997058768
0.09502539270717368,0.04833502300255887,0.02738466616006355,0.0,0.034614879885296206,0.032708451684317935,0.00772365268132023,0.060670046231475795,0.045008232514395334,0.06775479663241471,0.03104587331262859,0.04739872652156115,0.031152804228377646,0.07819361580135427,0.0,0.037590474764711855,0.10953477660004894,0.0,0.00784874755203093,0.0,0.0,0.0,0.062182496559372955,0.017387230802712993,0.0,0.0,0.0,0.0,0.0,0.03643674195639481,0.0,0.0,0.0,0.09670423460356184,0.025299135798227703,0.0
0.0218291940572873,0.01618452843615594,0.14860650520749516,0.0,0.018693893188190765,0.14632761452385912,0.08420142637544044,0.050508740949909876,0.0,0.01979832593157999,0.05039613523045939,0.0,0.0,0.0,0.04494996688651345,0.0,0.0,0.03635871110073462,0.0757059238027888,0.015814236044074195,0.015613184551184319,0.01914006382755644,0.10958871715144042,0.0,0.038068242477980505,0.0,0.0,0.0,0.04705925089506497,0.0,0.041155339362284396,0.0,0.0,0.0,0.0,0.0
0.01715580865633653,0.018403540051009283,0.01849654862334057,0.0,0.01958898734339853,0.024220670321392357,0.019308060131772324,0.35263643326709937,0.027626573620595108,0.0,0.022989527893349158,0.07983030413279223,0.0,0.0,0.07764525718531799,0.03573460717831078,0.0,0.0,0.02427961579814183,0.0,0.0,0.0,0.0,0.0,0.0,0.04230782814467911,0.0,0.0,0.0,0.07818731585909147,0.04031221815853194,0.01941463900949412,0.03961217117050083,0.0,0.04224989345484646,0.0
0.0,0.1936603934827917,0.06708553992729639,0.0,0.07454932555213306,0.0,0.0,0.0,0.0,0.0,0.08555536183967144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068435411138303,0.035620900953847796,0.054666177114784296,0.0,0.08276591540359339,0.0,0.0,0.0,0.05445408873567386,0.0,0.0,0.0,0.09014772963865442,0.096700054267085,0.0,0.0,0.09411015897308549,0.0
0.034477145470995695,0.0,0.0,0.0,0.19745730030134936,0.0,0.05826415728367691,0.05589478134558565,0.0,0.03716852867796723,0.03325256014826832,0.0,0.0,0.0,0.0,0.06354243062072236,0.1266431157964271,0.11410985875240653,0.017012995847507796,0.0371720078116417,0.0,0.0,0.03224243676797277,0.0,0.0342059120089134,0.0,0.0,0.0,0.0,0.05172083215783182,0.0,0.05116065437764459,0.055675282631088736,0.0,0.0,0.0
0.2397401135824838,0.057395604960323796,0.0,0.0,0.06109269064637511,0.07553764231162882,0.0,0.0,0.08615972261532473,0.0,0.07169804600276616,0.08269929852903478,0.027205949032385112,0.0,0.0,0.0,0.0,0.027008510112630498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128845046870061,0.0,0.03573307946551281,0.0,0.0,0.0,0.0,0.0,0.12284483805452827,0.0,0.0
0.24278603534466947,0.018668447812943446,0.0,0.0,0.09046842460819686,0.0,0.01840253877685265,0.0,0.0,0.0,0.07086671923915677,0.0,0.0,0.0,0.0,0.10358730348458713,0.0,0.0,0.017624139451032625,0.06757375874814163,0.0,0.0,0.14592208836957238,0.0,0.016696861736474604,0.0,0.01698505451693136,0.05056663801477731,0.0,0.0978823778174853,0.0,0.0,0.0,0.04196961207917864,0.0,0.0
0.059398642982742896,0.06371866969411293,0.03464671531593852,0.0,0.0678230498434847,0.08385934921766128,0.0,0.0,0.09565162541726603,0.0,0.2445095260260358,0.09180997901405652,0.0,0.0,0.0,0.058126422540752114,0.0,0.0,0.0,0.0,0.0,0.0,0.05935378778824295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14110223215970633,0.0,0.0,0.0,0.0
0.014382337776983705,0.015428356343208645,0.0,0.0,0.016422159883309077,0.03851876578625919,0.03739633088793619,0.41252578497418746,0.10504001213497696,0.016579317005291208,0.019272956589744466,0.02223017333681469,0.0,0.06292836432649589,0.0,0.03079724745629486,0.020886910380949752,0.01754547954201699,0.0,0.0,0.0,0.0,0.0,0.042515918015429276,0.023691799542033574,0.0,0.0,0.0,0.0,0.020407578345839776,0.03842257492369539,0.0,0.03095185008842388,0.0,0.014056082660109229,0.0
0.0,0.0654217534952469,0.05064740931817421,0.06905476396865645,0.04080224779601431,0.0,0.06591619485281665,0.0,0.0,0.06011593490921608,0.05417326165162998,0.019923217978983446,0.0,0.30436306191557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07454985260266682,0.0,0.06798567676446245,0.0,0.0,0.06057685069276551,0.0,0.0,0.0,0.0,0.0,0.06646977405378958,0.0,0.0,0.0
0.02320489930834245,0.07134569872709842,0.04954767672908775,0.0,0.08872456173526842,0.028264926744022083,0.021670508283590167,0.0,0.022804963987548867,0.014181022470444447,0.07817510576940913,0.02188905056217936,0.008992032896146415,0.2508444328582046,0.0,0.0,0.0,0.05341079938300897,0.018301820100433464,0.0,0.01415434224038691,0.0,0.021430016772556498,0.0,0.007387685132237158,0.0,0.014099427635752412,0.0,0.0,0.0,0.0303116109077312,0.08113556803813395,0.0,0.006927557936031696,0.07319629178238557,0.0
0.0281306776027878,0.09024686704984196,0.04720357576589065,0.03202825804502281,0.06050711041793815,0.03971505405446707,0.03057255975924078,0.0,0.045299772885004745,0.02816917832183469,0.07538544145660492,0.08506450680885413,0.0,0.08507798876521801,0.0,0.019020270652657423,0.009428835701265804,0.012623182197585795,0.0,0.0,0.02657623096323496,0.04657073657852366,0.0,0.16137418409796264,0.0,0.0,0.028096121021039838,0.0,0.0,0.018247404721132322,0.0093127905553765,0.0,0.0,0.021349252578515363,0.0,0.0
0.06129619177927645,0.0,0.0,0.03326257558525708,0.030874071855004185,0.0,0.060969532772624804,0.06525776854141277,0.0,0.0,0.0,0.0,0.0,0.2860831852616753,0.059725764203767046,0.0,0.0,0.0,0.0,0.0,0.0,0.03590947191118501,0.06033664953544321,0.03274761337420854,0.1353337840812381,0.0,0.029178900326116763,0.0,0.07730057032907989,0.0,0.0,0.0317239204437107,0.0,0.0,0.0,0.0
0.1298459397727928,0.05194238774482389,0.0,0.0,0.0552882094042256,0.06836073091298077,0.024290789309381305,0.0,0.0779735961170784,0.0,0.06488593871597535,0.07484195058819422,0.0,0.0,0.0,0.04964756123767486,0.0,0.03259204785260633,0.0,0.23931930200514173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027815275150458636,0.05173587654399324,0.0,0.0,0.0,0.024096478202902148,0.027363916441770927,0.0,0.0
0.016515827133330732,0.036117686356198116,0.05144369052072301,0.028206208577120293,0.03832466220970408,0.08852153591380316,0.056407328495826276,0.03525220790155989,0.043073367379320514,0.031838371946160064,0.0794531790030327,0.05006808360160789,0.0,0.06404420522738287,0.0,0.0,0.0,0.0,0.0,0.0,0.025108101499214785,0.06123053832747575,0.19007439587546304,0.052454133135720574,0.0,0.0,0.024743307881853905,0.0,0.0,0.0,0.0,0.027123169014502298,0.0,0.0,0.0,0.0
0.055542227906442976,0.033179563868690726,0.04192230952263111,0.01678875795652951,0.005707162785002632,0.03401628369589545,0.034268018354835936,0.02588259250093737,0.030138875340678516,0.027845671252315185,0.030664482504551515,0.0802638069571582,0.07416835681334455,0.017998202305437812,0.009914912667594596,0.006082379595335061,0.04568649726296756,0.02184477072863334,0.010763092779402366,0.028748184673884302,0.055532809089721094,0.02376898625397244,0.043914050633423095,0.048344633009340485,0.03847431246133859,0.0,0.0,0.016531753717087955,0.04116390628679135,0.02694555346327797,0.0,0.04197039408970158,0.03192745152307657,0.0,0.0,0.0
0.1093233430538507,0.06830168544350342,0.015416684746077287,0.0,0.05445480538583552,0.08322591924977464,0.03108172937719124,0.0,0.0767982368672031,0.03173872502545314,0.06390786034003189,0.0737137971711008,0.02018777644647822,0.025502856692069295,0.033041690499461034,0.0,0.0,0.06969902502955792,0.0453194019248128,0.0,0.0,0.01715213738524071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347334947867637,0.04216881092005129,0.0,0.053052794093107994,0.05243937087052258,0.0,0.0
0.008504213570990687,0.09286357249173112,0.0,0.0,0.009710351481809322,0.012006298121633459,0.01005079957353896,0.009687000125469533,0.023779436523413792,0.029874770545348456,0.05680582484673502,0.013144604493919961,0.021599240347205662,0.09115667523022893,0.0,0.045177398360746544,0.03546051097558194,0.040281037917593805,0.008967863919902112,0.0,0.0,0.3253286758313656,0.0,0.0,0.0,0.0,0.0387371860610133,0.030614968100641266,0.0,0.06227423053695399,0.0,0.0,0.009002939967264138,0.02497240097691239,0.0,0.0
0.03793267512626748,0.0,0.0,0.016908115115230663,0.0,0.01880661837935302,0.05533704702102355,0.06408763760820152,0.0,0.01711903271660522,0.0,0.016222129229773646,0.0,0.1361513694782818,0.0,0.03160419811407765,0.049422264900398714,0.06285568630433146,0.01566018620904448,0.0,0.0,0.018253592036046946,0.0,0.016646348243868434,0.0,0.0,0.08017632048339063,0.0,0.0,0.03633358132073864,0.0,0.0,0.047680880816157734,0.2207476844056715,0.058054632491536876,0.0
0.0,0.07223259769912144,0.03924580028995144,0.014599423169638187,0.007110614031988506,0.05841457582342999,0.035823087921622886,0.11511544422951778,0.028078347781002936,0.03255128782851621,0.03439044017106192,0.0,0.020082713397480096,0.02074965850154688,0.00984762595746297,0.006935528674099495,0.028888729165091637,0.03762988858002301,0.028517514286611298,0.007970436446984003,0.08275004931210621,0.0,0.07682155949369684,0.007424695959976665,0.04492994202877244,0.0,0.008422834901508556,0.050707087395174905,0.04627453811122102,0.00691473839552608,0.008987583334487874,0.0,0.007123052410913431,0.029701217211631225,0.0,0.03175898748983417
0.0,0.0,0.0,0.07017713467776086,0.06786830386072003,0.0,0.06422953870576653,0.0,0.20775427567260765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961849422111586,0.0,0.0,0.0,0.19378580487198632,0.0,0.0,0.0,0.0
0.07181545185044652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12012936974588866,0.31375679968885506,0.15798336308638844,0.0,0.03858957644703289,0.0,0.03682542457445516,0.0,0.0,0.14192820583906604,0.0,0.08262718287236391,0.03634462589550315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05654990105433785,0.0,0.10686472922742303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17621976181759783,0.13682640315706002,0.0,0.0,0.0,0.01828700563250284,0.0,0.0,0.15114959349605328,0.0,0.13567212408120152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15288025274363168,0.0,0.0,0.06555022879019198,0.0
0.21689649015724535,0.02293963704604866,0.0,0.0,0.045941985092868676,0.030190571196886253,0.05721559986193355,0.0,0.1006122756136179,0.0,0.02865597728870209,0.033052912213928184,0.05431261133904389,0.06861214989297798,0.0,0.04385231732544786,0.06975713040858157,0.07390451683613329,0.0,0.05066318867220603,0.044860714467964774,0.0,0.0,0.0,0.058531922586413994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05184573345095336,0.05561644170507561,0.13780469583182148,0.0,0.05919892420838021,0.18991807408882302,0.0,0.0,0.08348892207814895,0.0,0.10849953251177817,0.16399127175150302,0.0,0.0,0.050425700372322316,0.0,0.04665715375891578,0.0,0.0,0.0,0.0,0.0,0.052553550242277945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052983578043215636,0.24833287085691247,0.08848873666558088,0.0,0.13178588759766097,0.07480252327007043,0.0,0.0,0.08532123135756722,0.07074145785384028,0.16564923084564653,0.08189448350950568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07722968568622623,0.0,0.0,0.03376508153083671,0.07713291521389679,0.03565882887968039,0.0,0.04249611235258627,0.10165920159551178,0.0,0.0,0.0,0.0,0.07091694314223228,0.0,0.0,0.0,0.0,0.03351291655475049,0.041083185803811026,0.12022956770530852,0.0,0.054470141366823634,0.032024398025729026,0.0,0.0,0.14071838601370382,0.0,0.0,0.13910263612890306,0.0,0.0,0.0,0.0
0.049887838244254495,0.19362933906996585,0.13679790457059035,0.0,0.08213428895508854,0.12717800542949217,0.0,0.0,0.09685817260810613,0.024978058321886664,0.10027140340523791,0.07710952897682087,0.0,0.0,0.025597913977797766,0.0,0.0,0.0,0.0,0.0,0.0,0.014893286844761619,0.07066425959599752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021777626410625125,0.0828602133420591,0.054379571855354705,0.0,0.309256027923081,0.05710649994178301,0.0,0.0,0.05679616863641006,0.021807432101329866,0.05836034254216814,0.08744211185972248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046220252320773515,0.0,0.07756540386871325,0.0,0.0,0.06883740030482437,0.0,0.0,0.0,0.0,0.0,0.05759094889315539,0.0,0.0,0.0,0.0
0.08359932229421344,0.049129427414874895,0.05611163290933448,0.0,0.04143774275367399,0.06565874840817944,0.036776182076516804,0.04992220186202109,0.03677392392674308,0.05311173525060522,0.07413797348425802,0.03529697659867841,0.023247895848663477,0.0,0.0873040573698539,0.0,0.0,0.0,0.05386460855849122,0.0,0.023144426836039837,0.028372546641063718,0.045254577182995095,0.0,0.0,0.0,0.0,0.0,0.0,0.03937039122785013,0.0789971643792176,0.03848846497672603,0.0,0.0,0.0,0.0
0.033520026566889224,0.06556789830622055,0.08034636787496201,0.0,0.018160819166540453,0.042037632130305015,0.0,0.09967647795369414,0.10169653928821068,0.03102316403716108,0.021313437569602176,0.02458374299601516,0.07505996077880515,0.09592640717820283,0.0,0.0,0.0852673386768059,0.0,0.0,0.0,0.0,0.0875954813752147,0.0,0.0,0.0,0.0,0.03824614468728675,0.0,0.01716005557017605,0.0,0.0,0.0,0.0,0.0,0.05037282709392759,0.03244567874998066
0.016070764065987786,0.12476517454392327,0.09844656232168021,0.0,0.08350018773665695,0.04213265817557213,0.0,0.0,0.03202980030280756,0.04810449135174586,0.19368985828451027,0.034259485916578854,0.0,0.0,0.022266844065040897,0.0,0.0,0.0,0.05081001311647926,0.005594313673559446,0.016062482148336096,0.0,0.024318986781707387,0.0,0.029053957849674995,0.00647914465390431,0.0160001645328903,0.0,0.011465148042639432,0.016623917081148597,0.048583985528222955,0.0,0.0,0.0,0.07974205982693339,0.0
0.06361485879462925,0.06061109128952467,0.028180970379021283,0.0,0.06451529960264125,0.10284758969323154,0.0268969812619866,0.024372442615992574,0.10375506626890917,0.029045655515242633,0.0986155050512726,0.08733237912882,0.0056214340292638516,0.0,0.0,0.013751370222738524,0.0,0.0,0.0,0.0,0.030035341353205673,0.028079934757928023,0.06877253737333866,0.0,0.0,0.0,0.12545433792952337,0.0,0.0,0.013329310988727966,0.015645012354893243,0.00952288138910912,0.0,0.0,0.0,0.0
