t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
0.0,0.1439880942254436,0.14603252714606707,0.0,0.0,0.0,0.0,0.0,0.06847651609315396,0.0,0.0,0.07094225867106034,0.0,0.14436095737525173,0.0,0.0,0.0,0.16606369545118774,0.2601359510378356,0.0
0.0,0.0,0.0,0.7670070841241292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23299291587587084,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028923405444487092,0.024124402861332953,0.14145333282187753,0.011343525166271465,0.012946701881854894,0.0,0.0,0.0,0.0,0.0578612146233142,0.0,0.0,0.0,0.1225145736710856,0.43254073627879824,0.0,0.15727515642641804,0.0,0.011016950824560019,0.0
0.1392300997840376,0.011676761709206502,0.0,0.2292662975154232,0.014236516510448226,0.0738152069634812,0.011900206273143643,0.0,0.028576460075861,0.0,0.0,0.012311400602577013,0.20545248171102454,0.07201628333036245,0.0,0.11827569960255033,0.0,0.0,0.07010605708616682,0.013136528835717603
0.6854656961113047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145343038886953,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15104018257607266,0.0,0.061428159672959295,0.13336333691689836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541683208340697,0.0,0.0,0.0,0.0,0.0,0.0
0.35131556031453093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30847906573162653,0.0,0.0,0.34020537395384254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8220835465399762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847879745757354,0.0,0.0,0.0,0.0,0.0,0.0,0.06943765600245025,0.0,0.0,0.0
0.07546817319800904,0.01380776033411669,0.06746685941832202,0.06768874423003668,0.0,0.034451391762227675,0.0,0.0,0.0,0.0,0.05776848206764166,0.0,0.114640199591729,0.20712084421278912,0.03851846482685093,0.2460899781416066,0.049625898524798456,0.014560207297205982,0.01279299639466613,0.0
0.0,0.0,0.36498950477670294,0.06829723306383431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616284382804675,0.530550418331416,0.0,0.0,0.0,0.0,0.0
0.7388967834356918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611032165643082,0.0,0.0,0.0
0.6220452850613053,0.0,0.0,0.0,0.1815819294324729,0.0,0.0,0.0,0.19637278550622192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.27175026828657145,0.0,0.0,0.5240008720944194,0.0,0.0,0.20424885961900915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15390145780331582,0.056311911922898056,0.10383884681139836,0.1139132069517203,0.17967261629301706,0.0,0.0,0.0,0.05804043812413453,0.0,0.10723939721787967,0.05937249758494411,0.0,0.0,0.0,0.0,0.0,0.1092866272191791,0.058423000071513034,0.0
0.20874126242049867,0.0,0.7912587375795014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19612648991388223,0.0,0.0,0.23556579404041672,0.481106856658074,0.0,0.08720085938762702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10976235310891544,0.0,0.0,0.18358650910280122,0.0,0.043116768766083134,0.0,0.0,0.0,0.0,0.13529351857138144,0.0,0.0,0.28196768691100527,0.0,0.10742349338628773,0.0,0.08819102627111357,0.0,0.0506586438824123
0.0,0.04505426177067204,0.08832429627815505,0.0,0.0,0.0,0.0,0.0,0.0,0.49733732030130673,0.0,0.0,0.0,0.08138783662948856,0.0,0.04178496501778663,0.05158343573558086,0.19452788426701012,0.0,0.0
0.0,0.42258377641367595,0.0,0.0,0.0,0.0,0.0,0.0,0.24501053921448232,0.21979594612201328,0.0,0.0,0.0,0.0,0.0,0.11260973824982852,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7309985860604922,0.0,0.2690014139395078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5969380883509103,0.0,0.0,0.0,0.0,0.0,0.40306191164908955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18852318317669145,0.0,0.0,0.0,0.0,0.0,0.20041539127737243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110614255459362,0.0,0.0,0.0
0.2116408973344177,0.25459710834601634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24340753519102298,0.0,0.29035445912854296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050700073073952696,0.02172708413488869,0.0,0.030327489991160323,0.027279582386350726,0.0,0.08036611670178206,0.10602862981832248,0.0,0.18988782250547834,0.0,0.0,0.07810451194954617,0.10715262793392014,0.0,0.16950563057825188,0.0,0.11702903669954687,0.021891394226799685,0.0
0.0,0.0,0.5751537939552354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11886003512990485,0.30598617091485986,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42907818679512016,0.05383201014252573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18895283983433997,0.3281369632280141,0.0,0.0,0.0,0.0,0.0
0.19159036353196235,0.0,0.0,0.1573394034372483,0.0,0.0,0.0,0.0,0.15084888458271473,0.0,0.0,0.3693075825752804,0.0,0.0,0.0,0.0,0.0,0.13091376587279419,0.0,0.0
0.0,0.0,0.24909715438821609,0.0,0.0,0.0,0.0,0.5156930562258304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352097893859534,0.0,0.0
0.19803923096468234,0.0,0.13902486671813064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662935902317187,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7114354798109035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956731446636012,0.0,0.09289137552549534,0.0,0.0,0.0
0.0,0.0,0.0,0.8257792986774982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17422070132250173,0.0,0.0,0.0
0.262870463025684,0.0,0.520991515718581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21613802125573497,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22302518721868786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34486237909406536,0.0,0.0,0.0,0.4321124336872468
0.0,0.0,0.7819657967383662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21803420326163386,0.0,0.0,0.0,0.0,0.0
0.0,0.40911568010705146,0.0,0.0,0.0,0.0,0.0,0.260185514678981,0.0,0.22715320349865045,0.0,0.0,0.0,0.10354560171531714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013232633641061,0.0,0.0,0.09867673663589392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10232491531679579,0.09303776570259979,0.0,0.169706967775109,0.0,0.0,0.0290152825062986,0.0,0.0,0.22269276470119073,0.0,0.0,0.12675573835417242,0.0,0.073991619165447,0.18247494647838666,0.0
0.2646592849013225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12782049337668486,0.0,0.0,0.6075202217219926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.018894747568962793,0.08546992951071501,0.04920916837237978,0.061178554888702504,0.012183538163565813,0.18347429929558287,0.05337427514553253,0.0,0.08388098647633642,0.0,0.0,0.01914544777492408,0.15089439450673403,0.0,0.16129891165235707,0.0,0.0,0.12099574664420705,0.0
0.0,0.24198219354569067,0.0,0.0,0.0,0.0,0.0,0.7580178064543093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6692877635268341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330712236473166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11665971246145726,0.0,0.026809519365114897,0.0,0.21081397203654095,0.09584252076404773,0.0,0.0,0.18552513261669643,0.0,0.0,0.2156099777959951,0.0,0.0,0.029983881528051207,0.11875528343209645,0.0,0.0,0.0
0.0,0.7070535696473391,0.0,0.0,0.16190775469391216,0.0,0.0,0.0,0.0,0.13103867565874866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1657331519826218,0.0,0.541266424060699,0.0,0.0,0.028569084311182078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26443133964549714,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013006352678044,0.0,0.15435657285612397,0.17083843596284923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646749276542464,0.0
0.0,0.0,0.0,0.0,0.12564053000219344,0.08351784178573265,0.2976727698141984,0.0,0.0,0.0,0.0882573233563354,0.0,0.0,0.0,0.0,0.08976185360568105,0.0,0.0,0.19196877518128472,0.12318090625457435
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1558733083995475,0.0,0.0,0.0,0.0,0.6074933212953368,0.0,0.1826407855288841,0.05399258477623164,0.0,0.0,0.0,0.0,0.0,0.0
0.5991950354048774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40080496459512255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.22066591705661037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498692920145466,0.0,0.2806411627979237,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10935088538475671,0.0,0.8906491146152434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6936829155146417,0.0,0.0,0.17118814361431822,0.0,0.0,0.0,0.0,0.0,0.0,0.1351289408710401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4657900865164364,0.0,0.0,0.20380992284428406,0.0,0.3303999906392795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0584754748935333,0.0,0.041201688615702954,0.0,0.0,0.0,0.051348688024182625,0.0,0.08416122327974064,0.0,0.0,0.0,0.0,0.0,0.08087196217086952,0.25129389669480673,0.3788948769748532,0.05375218934631089,0.0
0.21815701946712956,0.19471588336435836,0.0,0.0,0.4166457728080019,0.0,0.0,0.17048132436051028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24914707491821037,0.0,0.0,0.2588602383209102,0.0,0.17950488978238302,0.3124877969784965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07607285578589933,0.0,0.7000273323459658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22389981186813482,0.0,0.0,0.0
0.0,0.0,0.5248432629481442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18260604165817856,0.2925506953936772,0.0,0.0,0.0,0.0,0.0
0.07885154776952294,0.17222288157401525,0.0,0.08307105936349704,0.0,0.0,0.09012389596749289,0.041533027215773795,0.0,0.0,0.14055634901850825,0.2575624085441981,0.0,0.0,0.0,0.0,0.0,0.09843683806903421,0.03764199247795759,0.0
0.0,0.0,0.5083393062314637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916606937685364,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10266986340331728,0.039105856468830906,0.0,0.0,0.0,0.0,0.0,0.0,0.7488225578281634,0.10940172229968857,0.0
0.0,0.4355723265116206,0.0,0.0,0.12581530909047903,0.0,0.2216443882794043,0.0,0.10981389450918522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10715408160931089,0.0
0.0,0.2697942842670222,0.0,0.0,0.0,0.5799413659698244,0.05121003420863488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990543155545185,0.0
0.0,0.0,0.0,0.0,0.0,0.03231622285115562,0.6408747273829011,0.0,0.0,0.0,0.0,0.0,0.1355477543858425,0.0,0.0,0.0,0.0,0.0,0.07120944150837867,0.12005185387172217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24665786514246088,0.0,0.0,0.3654738304077668,0.17192332083649384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16933206548738247,0.0,0.0,0.0466129181258959,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899019471363331,0.0,0.0,0.0,0.0,0.0,0.0,0.11009805286366695,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5489349411266568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3688183843696231,0.08224667450372022,0.0,0.0,0.0,0.0,0.0
0.36816765889726566,0.0,0.0,0.0,0.0,0.0,0.2849633848888111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468689562139232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7046323154115067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136262893526648,0.18174139523582858,0.0,0.0,0.0,0.0,0.0
0.0,0.3002915910864127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047429229568794314,0.0,0.0,0.0,0.4974411644649941,0.15483801487979879,0.0
0.08094510937418997,0.0,0.0,0.14579955418027166,0.0,0.20360045093467827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24893576709249202,0.0,0.32071911841836803,0.0,0.0,0.0
0.8334873059395392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665126940604607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13978985944233763,0.0,0.0,0.20197466703192377,0.0,0.0,0.08542099057306507,0.0,0.0,0.18213055381571816,0.0,0.0,0.024713859536370678,0.0,0.0,0.0,0.36597006960058454,0.0,0.0
0.05046669266040827,0.10030577103584623,0.0,0.029598643624339067,0.1369968322067395,0.0,0.10051089016838245,0.0,0.0,0.0,0.0,0.0,0.02445010019544468,0.0,0.0,0.030782076210692032,0.0,0.0816876864518502,0.44520130744629755,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5089371354499689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993937885330068,0.29112348569673036,0.0,0.0,0.0,0.0,0.0
0.7088015323716039,0.0,0.0,0.0,0.11670817000092228,0.0,0.0,0.0,0.17449029762747378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38775227269093704,0.0,0.0,0.2128442168215237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210161412134434,0.07838736927409576,0.0,0.0,0.0,0.0,0.0
0.0,0.343682425710812,0.0,0.0,0.13464176801188105,0.0,0.183641823531469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03843503033615432,0.0,0.0,0.2532914004239604,0.046307551985723346,0.0
0.0,0.0,0.8556389826089307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14436101739106935,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.06796515344679081,0.0,0.0,0.07061481987909776,0.1551408484187107,0.04896737151144142,0.08524395110344041,0.0,0.0,0.475795118780953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962727368595661,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4479475543833183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09710260797961116,0.45494983763707053,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.39387032150051576,0.0,0.0,0.0,0.0,0.05732441903133519,0.033575865494410634,0.0,0.2840790262025805,0.0,0.0,0.08550643618376784,0.0,0.0,0.0,0.0,0.05752597737957774,0.08811795420781242,0.0
0.0,0.0,0.2981097719050304,0.0,0.0,0.7018902280949696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04760552293966545,0.0,0.037657082625943084,0.0,0.22767620346191328,0.1343040987980688,0.0,0.0,0.0,0.0,0.0,0.3525036728547242,0.0,0.0,0.0,0.0,0.0,0.2002534193196852,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7153934049035239,0.0,0.0,0.2846065950964762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6398740313574323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18214552875307197,0.0,0.17798043988949575,0.0,0.0,0.0,0.0,0.0
0.0,0.03530300404774994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496243430417442,0.3397500787732712,0.0,0.35590151761898425,0.0,0.0,0.21942105651825045,0.0,0.0,0.0,0.0
0.2652038614400491,0.09703700471837083,0.0,0.21644840608666455,0.11830924996168368,0.0,0.0,0.0,0.10001561083238214,0.0,0.0,0.10231102321974186,0.0,0.0,0.0,0.0,0.0,0.0,0.10067484374110784,0.0
0.0,0.0,0.18488996973411814,0.0,0.0,0.167084648868346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648025381397536,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5019510213957148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13824086623980722,0.35980811236447796,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4715068401545869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769280498667755,0.25156510997863757,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1906672343395524,0.0,0.0,0.0,0.0,0.22727406238588235,0.0,0.5820587032745652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6740346612620133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3259653387379867
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369222116090762,0.06307778839092382,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0986378632810205,0.0,0.0,0.0,0.1893991332132841,0.0,0.0,0.0,0.0,0.11950099148496447,0.0,0.0,0.0,0.0,0.3692408409360334,0.0,0.2232211710846976,0.0,0.0
